file_id,case_id,tissue_type,sample_type,experimental_strategy,data_type,data_format
2377e521-919f-4f6f-b426-ddc993775597,36220587-1c1c-4f92-b177-3b2155e7e273,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
05f65c8f-273a-4e14-9ba4-269c48dd5d0a,36449392-de76-4ee9-bc09-627a07e18727,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
78b9cc4c-a99b-4814-9538-3cf9515af75b,36449392-de76-4ee9-bc09-627a07e18727,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
a8ab2eb8-9da3-494f-b740-dc3f4185acb2,80f3f48a-cc21-415c-b181-c77e7ba1c563,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
2272a72a-201e-4e84-b4fb-5e20939e0fa9,80f3f48a-cc21-415c-b181-c77e7ba1c563,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
28c996b2-5e2d-4a48-a4e0-dd910f8599ab,02f5ae33-a563-4ecb-9e33-dfa500a44931,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
56be281f-e85c-4dcb-9d75-cd9ae3430bbe,02f5ae33-a563-4ecb-9e33-dfa500a44931,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
22bbada8-1c32-4c82-8bf0-3d71dce76841,3dbe99d1-e3b8-4ee2-b6a8-2e2e12c6fbe9,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
86d52d54-1b0d-40b1-99ce-82b4e345acb8,3dbe99d1-e3b8-4ee2-b6a8-2e2e12c6fbe9,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
45584684-6082-422f-abe5-ef918f8ee77a,2c04a2f5-321e-4dea-8e00-268325da65cb,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
efa764bd-5a4b-43cd-b646-1283894094f4,2c04a2f5-321e-4dea-8e00-268325da65cb,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
a6e94c3b-2e72-4a4a-bc47-e5f6a12b6d89,6bc4c56d-aac5-49a2-9913-9538d06d898f,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
068841a8-af6a-4925-bad0-586005f59521,6bc4c56d-aac5-49a2-9913-9538d06d898f,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
ca8d0a76-611f-467d-9539-3d893645c308,09765b0a-94f6-47d2-af56-93368084ac3a,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
79bfddcc-1d7b-43a7-9221-8f230eca31d8,09765b0a-94f6-47d2-af56-93368084ac3a,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
9356ab97-fd04-4903-a219-1a096421b99a,1557183c-aedd-4df6-b98a-3654667f7b69,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
59ce4079-0da6-4339-8861-ad376b150f75,1557183c-aedd-4df6-b98a-3654667f7b69,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
e12f17ae-dc1f-4e91-93bd-b827ad276dde,e17c565c-9857-4df3-a352-903b53093c85,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
38dafa49-8904-4098-9b2a-14c2616607d5,e17c565c-9857-4df3-a352-903b53093c85,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
a9527be9-e865-4074-ae57-f3510e70c203,853456d8-2367-404e-abc9-020fe8bbd209,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
5b221489-e4aa-4159-b29d-dc419328ece1,853456d8-2367-404e-abc9-020fe8bbd209,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
91060c43-f1e3-49ea-a3c9-96def417716b,f39edd06-1016-4e8e-a42e-12f7e699ddc5,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
4a705a20-e5f2-4307-98d1-4f8550cd3887,f39edd06-1016-4e8e-a42e-12f7e699ddc5,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
b46720bc-7f5a-4bf4-a2a3-3d9fe500d193,444374f8-9282-439c-af00-0f828edcbff3,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
e6cb449a-c889-48bb-a650-471453c30dbb,444374f8-9282-439c-af00-0f828edcbff3,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
e68bb5da-1d15-4de9-b8d4-eac78a205699,3afa1e93-1df8-4e4c-aaa4-557463f4bb77,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
3293a2fa-d57c-448e-a336-a92def5dd92a,3afa1e93-1df8-4e4c-aaa4-557463f4bb77,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
f7a47166-9593-4a37-b95a-2de86b6d65c9,b379bfb8-284e-4300-8325-85cfd6809cb8,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
7f660b4e-d8f6-40fe-af08-ff2b5c658026,b379bfb8-284e-4300-8325-85cfd6809cb8,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
61647238-a8c4-4156-af15-c32947983cfd,566792ae-f853-4a47-856d-f02cdcfcb18a,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
cba39ceb-4b7e-49cb-8b01-c44b7e70ad25,566792ae-f853-4a47-856d-f02cdcfcb18a,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
3eadce70-ba3d-4806-b112-6ac83bc89dc4,7875018b-91dc-4ab1-83b0-ee3883e2816e,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
d774e774-3339-4507-adc0-c23e5954740e,7875018b-91dc-4ab1-83b0-ee3883e2816e,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
25887338-b88d-4b8a-90a5-4b268fed148f,8cf8b620-7ab6-4b6e-84bc-ff5a83f381fa,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
ed0aae7b-f815-4dc8-a98f-5844602cbaea,8cf8b620-7ab6-4b6e-84bc-ff5a83f381fa,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
7ba3b335-cd4c-4b44-a4da-44fa1109a6f0,75113445-d2d6-44a0-866c-c9175e6d214b,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
9d8886ed-3a21-4b34-b9b1-e403659b0d94,75113445-d2d6-44a0-866c-c9175e6d214b,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
2a3fd28d-255b-4079-8348-029bd0755803,0491063c-14a7-4104-8002-1459126332f3,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
f2842246-b121-48f0-a8c5-474a8fb47036,0491063c-14a7-4104-8002-1459126332f3,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
76267112-851f-4f5b-af40-f3c90af1b2ce,39de7761-e762-4811-b95c-8216b79ae06b,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
8aa6c876-e83d-4487-987d-b556ac07f4ad,39de7761-e762-4811-b95c-8216b79ae06b,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
be002264-f534-49b3-90d1-fd5a3f622fb2,1c40b84e-a0e3-429f-a48c-21566cf881c0,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
de750a3e-5286-44ec-a701-bcaa7a06e569,1c40b84e-a0e3-429f-a48c-21566cf881c0,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
836f61df-2b3d-4e1f-abcc-37734091b746,9ddc3e7b-8b54-4a83-8335-8053940f56c1,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
dd4dc066-210e-45e4-a2e3-4fa2e2635276,9ddc3e7b-8b54-4a83-8335-8053940f56c1,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
aabb4a65-aff2-4f78-a969-bacbe5b80856,b4e4fea2-b802-4a86-923e-3fcbd3c708fe,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
8348587d-a17a-4f7c-9df4-900ef7e3ee88,b4e4fea2-b802-4a86-923e-3fcbd3c708fe,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
1b65bcb7-8170-4eb8-af93-c547b984c571,ad01259b-d858-40bc-a6ba-0bb06e996afb,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
e6e6542c-bbac-46b9-ad05-ab211c14f675,ad01259b-d858-40bc-a6ba-0bb06e996afb,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
a1516cec-76ec-4a05-97a0-a56ef8490e60,281f70c5-876f-44b3-84fb-f2302f85e74c,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
8bfeb4f1-4193-4386-88d3-1dc935f5d7a9,281f70c5-876f-44b3-84fb-f2302f85e74c,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
0ebe924f-9ca9-45fc-8947-67fc6e1fb3d8,5cbf0aea-ebb4-4005-bdd5-14ef2dc6826c,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
fe7dfda5-6846-4238-9ccc-472978eb78a1,5cbf0aea-ebb4-4005-bdd5-14ef2dc6826c,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
5c0579f7-6184-4afa-805c-7aeec4a4c5d2,9435447e-d65f-408b-863b-6576b1d652dd,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
e48a4127-695e-47d7-8949-db5e12abe3ff,9435447e-d65f-408b-863b-6576b1d652dd,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
cd47d9e9-8072-4681-93ac-6c1420f6624c,7588a286-6935-424a-bc5f-92e24c83eb37,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
76c7c7b9-0ea8-4a26-bcf4-ad15da31c05d,7588a286-6935-424a-bc5f-92e24c83eb37,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
ee89e01e-d54e-4166-a3ae-db9357639523,01f50abf-fc15-446e-9d07-edeecc545a32,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
a1852e52-ac0d-4e5b-bf75-03765e80ab57,01f50abf-fc15-446e-9d07-edeecc545a32,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
bbe70939-24be-4397-a125-510cad51337c,a20fa2c4-a502-47e3-bfaa-2ec4cce3a859,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
12d172c8-5deb-447b-b651-ed10adff51d6,a20fa2c4-a502-47e3-bfaa-2ec4cce3a859,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
59be0bad-0e14-44e0-a72c-0564c85ea006,f1692f4b-ce1b-4fc5-ac55-1022ecae0d1e,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
4081fb70-afcd-4be3-a071-6df014f4fa52,f1692f4b-ce1b-4fc5-ac55-1022ecae0d1e,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
10dcd71c-7ed9-43b5-a227-e1249f595b10,e666081b-caaf-4e8b-9446-807be71201a5,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
40d222ea-3a59-45b9-91a2-0566b239c89e,e666081b-caaf-4e8b-9446-807be71201a5,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
d2007230-83cb-4f12-bec5-e42afc4a58cd,9e894662-b718-40f8-8899-b5e036cfbd76,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
457906f2-5c59-46a7-abdc-1ebce70de203,9e894662-b718-40f8-8899-b5e036cfbd76,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
d393af6b-de4b-4ca6-bc06-a29068dfe086,4e6edfe6-adcb-4c12-8ff4-38a79f5887e8,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
ba6e046a-347b-46a9-b12d-6ee392422dac,4e6edfe6-adcb-4c12-8ff4-38a79f5887e8,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
17b87e41-8f42-48d8-90f8-d2c9b8553481,2b22db1d-54a1-4b9e-a86e-a174cf51d95c,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
1e60fa48-4c11-467e-b41f-45eff7b6af08,2b22db1d-54a1-4b9e-a86e-a174cf51d95c,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
ad1ea8c5-ca8b-49e9-a650-6012d71daf24,972447aa-4332-47e7-bddd-2eb699dbb664,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
17b9f0f0-b59b-4fd1-bf48-80d319ee27ff,972447aa-4332-47e7-bddd-2eb699dbb664,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
192d2e5c-31a1-45aa-8bb5-b33e4f873077,5f90d955-bbb0-4b44-a5ac-ba6fda9ca0fb,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
71b2b807-30fa-45e1-839d-eeb71f5b8e60,5f90d955-bbb0-4b44-a5ac-ba6fda9ca0fb,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
fa1f1ee4-7567-4808-a57a-540aa7bc1ca6,27ba717a-5cd8-440a-9345-4ae086f6efca,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
0e56b380-a3d6-4e81-8299-9f8a62330d7b,27ba717a-5cd8-440a-9345-4ae086f6efca,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
7192fb2e-98ec-405b-a865-ab15373f4301,33b7bf50-53f4-4839-aa83-9665f85671d8,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
a6f96d96-c761-4e98-9120-25138aa43e67,33b7bf50-53f4-4839-aa83-9665f85671d8,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
bbed039a-72ba-4d90-b061-bb7f41daf2d8,0adf59c6-581a-475d-a2f4-40aa40060b5b,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
e45b755d-1df6-446a-aa05-59ae1960b442,0adf59c6-581a-475d-a2f4-40aa40060b5b,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
ea4c3031-5f48-4048-90ff-a525271cfebc,da9c10ea-c13f-4d88-8b94-a0cbc106d036,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
294e7fa6-c40a-418a-8e31-3ac2249aec82,da9c10ea-c13f-4d88-8b94-a0cbc106d036,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
9a1c9a5a-7b3f-463b-bc9c-e06107b2aeb7,c6086936-7544-4da0-8c0c-114166848483,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
1d094f05-2fda-48d4-b229-a4e03092fe57,c6086936-7544-4da0-8c0c-114166848483,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
263123b0-ec68-47cd-96dd-4f0795503d89,1402082d-25c9-4148-8a1e-f58450b706bb,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
2550b2a1-7137-4fdc-82d5-724409e95f63,1402082d-25c9-4148-8a1e-f58450b706bb,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
c645f59d-0770-4609-b4a7-0e2c38ee0ebc,1111fb30-46ce-4722-98da-ec9ba2323d90,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
ccc7b8e5-7ea4-4efc-81c1-ef6c15acd241,1111fb30-46ce-4722-98da-ec9ba2323d90,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
760131f1-5fbf-469f-9629-43733014953d,22b35927-1c3f-4f98-ba42-deafc56b677a,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
f772b781-d621-4278-b224-ab16a44f0710,22b35927-1c3f-4f98-ba42-deafc56b677a,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
f205f47f-bd57-42bf-a702-4a17d4391411,5a4b7098-1f6a-49e9-b364-29d6d34f5bd5,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
ccd9bf66-fa1a-416c-b3bb-f3fff7a964ed,5a4b7098-1f6a-49e9-b364-29d6d34f5bd5,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
3ef75f19-8b1a-4d77-a84a-f89e9869c0bb,d8d7a6c2-6427-4f47-968c-6c3affba4617,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
111b2865-e7dc-45c9-b206-20b5713714bc,d8d7a6c2-6427-4f47-968c-6c3affba4617,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
a63cca36-139d-4054-9d99-9b04ddae7ec2,b094e8b2-8ece-4b36-8025-18073a8b873c,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
002f73df-6c1d-4187-bab8-09908ed64a75,b094e8b2-8ece-4b36-8025-18073a8b873c,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
9a6563cf-557b-4f26-b6a2-6c6f1eb03654,c2aeee6c-ba10-4cf9-b560-c739580f7bf3,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
166203ec-93c4-45cb-9906-8fbc8156d388,c2aeee6c-ba10-4cf9-b560-c739580f7bf3,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
62e81954-8dfc-42f9-98d4-dbfd0efc727a,66af34ea-f471-4092-aff6-9ac9a5b75b11,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
88a16056-cc45-4fee-99e0-f7fc7e1971df,66af34ea-f471-4092-aff6-9ac9a5b75b11,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
16ffdede-3d07-431a-a4ed-318c7a66c096,0a229f95-0ea1-4d63-953e-74f5ec2f3028,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
fcc826d6-c4b5-4d85-94cd-ae7a9988dc89,0a229f95-0ea1-4d63-953e-74f5ec2f3028,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
e173c170-b7c6-4aa9-9f34-33cd02702d75,016caf42-4e19-4444-ab5d-6cf1e76c4afa,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
45f252ae-f837-4a81-bf3a-3e950f2ea5f8,016caf42-4e19-4444-ab5d-6cf1e76c4afa,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
45702d4f-2d23-4e37-88ad-565e44a18fa2,151f3677-6854-4265-9126-d92c646c67ae,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
2280024b-b2d5-454c-bd04-9c5bcabe8cf7,151f3677-6854-4265-9126-d92c646c67ae,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
c003fb3b-179c-49b0-8d9a-656c4dc39901,37242f5a-25ae-4b1f-9ce6-09ce1dc92539,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
c712ff91-262a-4a05-95b5-1e80ee9464bd,37242f5a-25ae-4b1f-9ce6-09ce1dc92539,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
3d075fc4-5a01-47ce-bef0-a77acf71061d,4a032bad-e726-48f2-8f39-e3acc109cc91,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
828a28bf-5c89-4bd8-a791-19c3ea598efd,4a032bad-e726-48f2-8f39-e3acc109cc91,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
c5e46ae9-c4c1-4afd-a772-392ede15808d,8240c4ae-f878-4882-aa07-7857c7ac52cf,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
d77641e2-391d-4f64-858b-2c7fb2b492cd,8240c4ae-f878-4882-aa07-7857c7ac52cf,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
d52eff00-a7b7-42f0-82fe-ec4c054b1dd9,34d5a193-85e5-4399-8a9b-e92858eafdfe,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
00ff9946-9ddd-40bb-8e31-7be8efe0cc6e,34d5a193-85e5-4399-8a9b-e92858eafdfe,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
8b1478bc-6e80-40d3-a083-05b948ac0310,29df128d-ace2-40cf-88ee-3f6f2170f159,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
dc8b305a-6f43-410e-9ce6-96ac24827550,29df128d-ace2-40cf-88ee-3f6f2170f159,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
747873af-ecdc-4cf5-9486-c3008456c685,5d1d00c6-fcae-479e-ae1e-de76efd41d98,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
1ab2be1b-4a61-480e-aa1b-eafab958f1f7,5d1d00c6-fcae-479e-ae1e-de76efd41d98,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
fc0e74d2-ab94-48b1-8e31-808bde7a3fe6,5d688049-f271-40ef-813a-d37240ffe21c,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
d74854f1-7e39-4d8a-9882-faca089b4ab4,5d688049-f271-40ef-813a-d37240ffe21c,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
010e405c-b91d-4046-898e-105d5830d9a9,e68ebfd4-3688-4caa-9e38-7764f9258c30,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
fc3603d8-3812-4715-8509-12f422d50f5f,e68ebfd4-3688-4caa-9e38-7764f9258c30,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
2e9902c2-e171-465e-ae13-45c413f7515f,a6a863d9-b39d-4965-b47f-79a1bcf3c976,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
12820cd4-1a8d-4cdf-b47a-b31c926ab7e1,a6a863d9-b39d-4965-b47f-79a1bcf3c976,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
16900217-2566-44d5-ab69-da58011b9f8a,0807435a-e75e-4e04-8e45-ed0cd49a841a,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
e86f9f1b-4e5c-4743-8158-14ec2e83b6f1,0807435a-e75e-4e04-8e45-ed0cd49a841a,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
a2cb26d9-70e7-47ca-b019-a5fa136b42f7,baf1207d-7d1a-4cad-ba58-62c26be2415e,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
fc694e52-9335-488f-834d-1a9e178002ec,baf1207d-7d1a-4cad-ba58-62c26be2415e,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
af68c263-395e-49d7-9595-024857785b06,f5539207-6534-4edc-a5a5-7666b5d16ba4,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
12f8a326-1417-478e-a45e-abdff8b44266,f5539207-6534-4edc-a5a5-7666b5d16ba4,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
e28b31c5-4d5b-4700-bdd9-82471e53be73,d5cab7f5-e4f1-40ee-a0c8-4c8004c1c9a0,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
c00ad8a9-ed1d-4289-aa62-3e64cb574205,d5cab7f5-e4f1-40ee-a0c8-4c8004c1c9a0,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
373e0f41-a47e-4f4e-88fe-9703d16a840c,f6e1ec78-5ad9-4879-9b7e-262d17b166ad,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
2e1de344-442c-4c2b-929a-74021d92c95b,f6e1ec78-5ad9-4879-9b7e-262d17b166ad,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
7dcadaff-5d95-4ba6-9ce7-50bb2e5f17aa,b6c286c6-2755-419b-87d3-59c7feda9653,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
74c57e6a-badb-4c90-817f-f265e9f0eae7,b6c286c6-2755-419b-87d3-59c7feda9653,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
60607901-25bf-4dfd-8957-4d986cd44495,96f23d8a-be0f-4925-ba00-805dc293414c,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
1c386dc6-8279-4156-bd7c-47e2f8af27bf,96f23d8a-be0f-4925-ba00-805dc293414c,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
b91d66a1-c76f-4256-9eaf-411146e5c9df,ebc460c2-df88-4dc0-a2c0-aca8072b75ad,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
422ef158-74dd-4a5e-88a6-5b0da33004d1,ebc460c2-df88-4dc0-a2c0-aca8072b75ad,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
4c60d168-b545-46a8-8c37-81972a537a83,86a18ae0-dfb1-49c3-b5c4-67ec331d6e40,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
d936528d-2256-4f76-862f-b550be76f874,86a18ae0-dfb1-49c3-b5c4-67ec331d6e40,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
6b261846-2cc0-4c86-b714-7429e18684d9,ec77a23d-84f5-47e4-bf2a-fa1c03baf3db,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
15e249cf-4c45-4006-84fd-899f9927e376,ec77a23d-84f5-47e4-bf2a-fa1c03baf3db,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
e2f83aa2-8089-4a9e-b2d8-bdec8283de69,8a0ef221-8070-43fc-9d98-def90abe4871,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
0e62a6d0-87a7-4efc-922f-753328694458,8a0ef221-8070-43fc-9d98-def90abe4871,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
436a2acf-c97a-4423-999d-cfd752a70df9,eda6d2d5-4199-4f76-a45b-1d0401b4e54c,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
7235fd65-e9cb-45f1-ac78-cad80823325e,eda6d2d5-4199-4f76-a45b-1d0401b4e54c,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
e4732dd4-002a-4b37-9a56-d01d551e9cc3,f02931f8-d72a-481d-b532-8b141dab115f,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
b88178b2-b232-440b-a8db-db4af1e36381,f02931f8-d72a-481d-b532-8b141dab115f,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
c1d62c39-f3ab-47d3-b654-8b6285cd97a3,17ca61a2-607a-45ff-88fa-ef72e80bf891,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
4df97655-744a-405b-864d-1ed885a3c733,17ca61a2-607a-45ff-88fa-ef72e80bf891,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
597789b8-5b5e-47a3-a937-f7bb9979a554,f0787165-6f58-4d67-b510-928eea2c4882,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
