miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-484	hg38:chr16:15643297-15643316:+	1	0.104338	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643299-15643324:+	2	0.208676	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643300-15643321:+	1	0.104338	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643301-15643319:+	3	0.313014	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643301-15643320:+	25	2.608451	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643301-15643321:+	351	36.622645	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643301-15643322:+	2030	211.806181	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643301-15643323:+	730	76.166755	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643301-15643324:+	176	18.363492	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643301-15643325:+	36	3.756169	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643302-15643321:+	18	1.878084	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643302-15643322:+	204	21.284956	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643302-15643323:+	108	11.268506	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643302-15643324:+	21	2.191098	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643302-15643325:+	3	0.313014	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643303-15643321:+	17	1.773746	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643303-15643322:+	69	7.199323	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643303-15643323:+	26	2.712789	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643303-15643324:+	8	0.834704	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643303-15643325:+	1	0.104338	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643304-15643321:+	2	0.208676	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643304-15643322:+	7	0.730366	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643304-15643323:+	11	1.147718	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643304-15643324:+	2	0.208676	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643305-15643321:+	1	0.104338	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643305-15643322:+	9	0.939042	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643305-15643323:+	6	0.626028	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643306-15643322:+	2	0.208676	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643306-15643323:+	6	0.626028	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643306-15643324:+	1	0.104338	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643307-15643322:+	3	0.313014	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643307-15643324:+	1	0.104338	N	mature,MIMAT0002174
hsa-mir-485	hg38:chr14:101055406-101055426:+	1	0.104338	N	precursor
hsa-mir-485	hg38:chr14:101055407-101055426:+	2	0.208676	N	precursor
hsa-mir-485	hg38:chr14:101055409-101055426:+	1	0.104338	N	precursor
hsa-mir-485	hg38:chr14:101055427-101055441:+	1	0.104338	N	mature,MIMAT0002175
hsa-mir-485	hg38:chr14:101055427-101055445:+	1	0.104338	N	mature,MIMAT0002175
hsa-mir-485	hg38:chr14:101055427-101055446:+	23	2.399774	N	mature,MIMAT0002175
hsa-mir-485	hg38:chr14:101055427-101055447:+	6	0.626028	N	mature,MIMAT0002175
hsa-mir-485	hg38:chr14:101055427-101055448:+	37	3.860507	N	mature,MIMAT0002175
hsa-mir-485	hg38:chr14:101055427-101055449:+	65	6.781971	N	mature,MIMAT0002175
hsa-mir-485	hg38:chr14:101055427-101055450:+	3	0.313014	N	mature,MIMAT0002175
hsa-mir-485	hg38:chr14:101055428-101055445:+	1	0.104338	N	mature,MIMAT0002175
hsa-mir-485	hg38:chr14:101055428-101055448:+	1	0.104338	N	mature,MIMAT0002175
hsa-mir-485	hg38:chr14:101055428-101055449:+	4	0.417352	N	mature,MIMAT0002175
hsa-mir-485	hg38:chr14:101055429-101055446:+	2	0.208676	N	mature,MIMAT0002175
hsa-mir-485	hg38:chr14:101055429-101055448:+	3	0.313014	N	mature,MIMAT0002175
hsa-mir-485	hg38:chr14:101055429-101055449:+	5	0.521690	N	mature,MIMAT0002175
hsa-mir-485	hg38:chr14:101055430-101055449:+	2	0.208676	N	mature,MIMAT0002175
hsa-mir-485	hg38:chr14:101055432-101055449:+	1	0.104338	N	mature,MIMAT0002175
hsa-mir-485	hg38:chr14:101055450-101055471:+	4	0.417352	N	mature,MIMAT0002176
hsa-mir-485	hg38:chr14:101055463-101055483:+	2	0.208676	N	mature,MIMAT0002176
hsa-mir-485	hg38:chr14:101055463-101055484:+	4	0.417352	N	mature,MIMAT0002176
hsa-mir-485	hg38:chr14:101055463-101055485:+	28	2.921465	N	mature,MIMAT0002176
hsa-mir-485	hg38:chr14:101055464-101055483:+	3	0.313014	N	mature,MIMAT0002176
hsa-mir-485	hg38:chr14:101055464-101055484:+	1	0.104338	N	mature,MIMAT0002176
hsa-mir-485	hg38:chr14:101055464-101055485:+	230	23.997745	N	mature,MIMAT0002176
hsa-mir-485	hg38:chr14:101055464-101055486:+	1	0.104338	N	mature,MIMAT0002176
hsa-mir-485	hg38:chr14:101055465-101055485:+	7	0.730366	N	mature,MIMAT0002176
hsa-mir-485	hg38:chr14:101055466-101055485:+	2	0.208676	N	mature,MIMAT0002176
hsa-mir-485	hg38:chr14:101055467-101055485:+	2	0.208676	N	mature,MIMAT0002176
hsa-mir-485	hg38:chr14:101055468-101055485:+	2	0.208676	N	mature,MIMAT0002176
hsa-mir-486-1	hg38:chr8:41660442-41660461:-	2	0.208676	N	mature,MIMAT0004762
hsa-mir-486-1	hg38:chr8:41660442-41660463:-	1	0.104338	N	mature,MIMAT0004762
hsa-mir-486-1	hg38:chr8:41660443-41660461:-	3	0.313014	N	mature,MIMAT0004762
hsa-mir-486-1	hg38:chr8:41660443-41660463:-	5	0.521690	N	mature,MIMAT0004762
hsa-mir-486-1	hg38:chr8:41660483-41660504:-	1	0.104338	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660483-41660505:-	7	0.730366	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660484-41660501:-	9	0.939042	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660484-41660502:-	4	0.417352	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660484-41660503:-	32	3.338817	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660484-41660504:-	59	6.155943	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660484-41660505:-	857	89.417683	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660484-41660506:-	37	3.860507	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660484-41660507:-	3	0.313014	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660485-41660501:-	4	0.417352	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660485-41660502:-	2	0.208676	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660485-41660503:-	18	1.878084	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660485-41660504:-	60	6.260281	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660485-41660505:-	718	74.914698	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660485-41660506:-	20	2.086760	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660485-41660507:-	4	0.417352	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660486-41660503:-	1	0.104338	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660486-41660504:-	3	0.313014	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660486-41660505:-	35	3.651831	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660486-41660506:-	8	0.834704	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660487-41660505:-	1	0.104338	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660488-41660505:-	1	0.104338	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660443-41660463:+	3	0.313014	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660443-41660464:+	24	2.504112	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660443-41660465:+	20	2.086760	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660444-41660460:+	1	0.104338	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660444-41660462:+	2	0.208676	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660444-41660463:+	61	6.364619	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660444-41660464:+	693	72.306248	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660444-41660465:+	885	92.339148	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660445-41660463:+	5	0.521690	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660445-41660464:+	46	4.799549	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660445-41660465:+	59	6.155943	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660446-41660463:+	3	0.313014	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660446-41660464:+	17	1.773746	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660446-41660465:+	33	3.443155	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660447-41660464:+	3	0.313014	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660447-41660465:+	6	0.626028	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660448-41660464:+	1	0.104338	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660448-41660465:+	4	0.417352	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660486-41660505:+	2	0.208676	N	mature,MIMAT0004762
hsa-mir-486-2	hg38:chr8:41660486-41660506:+	7	0.730366	N	mature,MIMAT0004762
hsa-mir-486-2	hg38:chr8:41660487-41660506:+	1	0.104338	N	mature,MIMAT0004762
hsa-mir-486-2	hg38:chr8:41660488-41660506:+	2	0.208676	N	mature,MIMAT0004762
hsa-mir-487a	hg38:chr14:101052435-101052457:+	1	0.104338	N	precursor
hsa-mir-487a	hg38:chr14:101052458-101052479:+	8	0.834704	N	mature,MIMAT0026559
hsa-mir-487a	hg38:chr14:101052494-101052514:+	2	0.208676	N	mature,MIMAT0002178
hsa-mir-487a	hg38:chr14:101052494-101052515:+	25	2.608451	N	mature,MIMAT0002178
hsa-mir-487a	hg38:chr14:101052494-101052516:+	1	0.104338	N	mature,MIMAT0002178
hsa-mir-487a	hg38:chr14:101052495-101052515:+	1	0.104338	N	mature,MIMAT0002178
hsa-mir-487b	hg38:chr14:101046450-101046468:+	1	0.104338	N	precursor
hsa-mir-487b	hg38:chr14:101046468-101046490:+	1	0.104338	N	mature,MIMAT0026614
hsa-mir-487b	hg38:chr14:101046470-101046490:+	1	0.104338	N	mature,MIMAT0026614
hsa-mir-487b	hg38:chr14:101046504-101046526:+	2	0.208676	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046504-101046527:+	1	0.104338	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046505-101046523:+	8	0.834704	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046505-101046524:+	16	1.669408	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046505-101046525:+	233	24.310759	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046505-101046526:+	1151	120.093061	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046505-101046527:+	191	19.928562	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046505-101046528:+	1	0.104338	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046506-101046524:+	1	0.104338	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046506-101046525:+	14	1.460732	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046506-101046526:+	63	6.573295	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046506-101046527:+	79	8.242704	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046506-101046528:+	4	0.417352	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046507-101046525:+	5	0.521690	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046507-101046526:+	34	3.547493	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046507-101046527:+	168	17.528787	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046507-101046528:+	39	4.069183	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046507-101046529:+	5	0.521690	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046508-101046526:+	5	0.521690	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046508-101046527:+	13	1.356394	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046509-101046526:+	1	0.104338	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046509-101046527:+	2	0.208676	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046509-101046528:+	1	0.104338	N	mature,MIMAT0003180
hsa-mir-489	hg38:chr7:93483945-93483967:-	4	0.417352	N	mature,MIMAT0002805
hsa-mir-489	hg38:chr7:93483946-93483962:-	1	0.104338	N	mature,MIMAT0002805
hsa-mir-489	hg38:chr7:93483946-93483965:-	3	0.313014	N	mature,MIMAT0002805
hsa-mir-489	hg38:chr7:93483946-93483966:-	4	0.417352	N	mature,MIMAT0002805
hsa-mir-489	hg38:chr7:93483946-93483967:-	44	4.590873	N	mature,MIMAT0002805
hsa-mir-489	hg38:chr7:93483946-93483968:-	7	0.730366	N	mature,MIMAT0002805
hsa-mir-489	hg38:chr7:93483947-93483963:-	1	0.104338	N	mature,MIMAT0002805
hsa-mir-489	hg38:chr7:93483947-93483964:-	2	0.208676	N	mature,MIMAT0002805
hsa-mir-489	hg38:chr7:93483947-93483965:-	2	0.208676	N	mature,MIMAT0002805
hsa-mir-489	hg38:chr7:93483947-93483966:-	2	0.208676	N	mature,MIMAT0002805
hsa-mir-489	hg38:chr7:93483947-93483967:-	34	3.547493	N	mature,MIMAT0002805
hsa-mir-489	hg38:chr7:93483947-93483968:-	125	13.042253	N	mature,MIMAT0002805
hsa-mir-489	hg38:chr7:93483947-93483969:-	5	0.521690	N	mature,MIMAT0002805
hsa-mir-489	hg38:chr7:93483948-93483966:-	2	0.208676	N	mature,MIMAT0002805
hsa-mir-489	hg38:chr7:93483948-93483967:-	8	0.834704	N	mature,MIMAT0002805
hsa-mir-489	hg38:chr7:93483948-93483968:-	73	7.616675	N	mature,MIMAT0002805
hsa-mir-489	hg38:chr7:93483948-93483969:-	5	0.521690	N	mature,MIMAT0002805
hsa-mir-489	hg38:chr7:93483949-93483968:-	1	0.104338	N	mature,MIMAT0002805
hsa-mir-489	hg38:chr7:93483985-93484004:-	2	0.208676	N	mature,MIMAT0026605
hsa-mir-491	hg38:chr9:20716120-20716141:+	3	0.313014	N	mature,MIMAT0002807
hsa-mir-491	hg38:chr9:20716120-20716143:+	1	0.104338	N	mature,MIMAT0002807
hsa-mir-491	hg38:chr9:20716152-20716173:+	1	0.104338	N	mature,MIMAT0004765
hsa-mir-491	hg38:chr9:20716154-20716175:+	2	0.208676	N	mature,MIMAT0004765
hsa-mir-491	hg38:chr9:20716155-20716175:+	4	0.417352	N	mature,MIMAT0004765
hsa-mir-492	hg38:chr12:94834430-94834452:+	1	0.104338	N	mature,MIMAT0002812
hsa-mir-493	hg38:chr14:100869053-100869074:+	1	0.104338	N	precursor
hsa-mir-493	hg38:chr14:100869073-100869095:+	1	0.104338	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869073-100869096:+	1	0.104338	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869075-100869091:+	1	0.104338	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869075-100869093:+	6	0.626028	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869075-100869094:+	63	6.573295	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869075-100869095:+	289	30.153688	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869075-100869096:+	1152	120.197399	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869075-100869097:+	2	0.208676	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869075-100869101:+	3	0.313014	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869076-100869094:+	1	0.104338	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869076-100869095:+	22	2.295436	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869076-100869096:+	60	6.260281	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869077-100869094:+	3	0.313014	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869077-100869095:+	9	0.939042	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869077-100869096:+	33	3.443155	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869077-100869097:+	2	0.208676	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869078-100869095:+	1	0.104338	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869078-100869096:+	20	2.086760	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869079-100869095:+	4	0.417352	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869079-100869096:+	7	0.730366	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869080-100869095:+	2	0.208676	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869080-100869096:+	6	0.626028	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869081-100869096:+	1	0.104338	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869116-100869135:+	33	3.443155	N	mature,MIMAT0003161
hsa-mir-493	hg38:chr14:100869116-100869136:+	28	2.921465	N	mature,MIMAT0003161
hsa-mir-493	hg38:chr14:100869116-100869137:+	246	25.667153	N	mature,MIMAT0003161
hsa-mir-493	hg38:chr14:100869117-100869135:+	3	0.313014	N	mature,MIMAT0003161
hsa-mir-493	hg38:chr14:100869117-100869136:+	3	0.313014	N	mature,MIMAT0003161
hsa-mir-493	hg38:chr14:100869117-100869137:+	18	1.878084	N	mature,MIMAT0003161
hsa-mir-493	hg38:chr14:100869118-100869137:+	18	1.878084	N	mature,MIMAT0003161
hsa-mir-494	hg38:chr14:101029648-101029668:+	1	0.104338	N	mature,MIMAT0026607
hsa-mir-494	hg38:chr14:101029648-101029669:+	2	0.208676	N	mature,MIMAT0026607
hsa-mir-494	hg38:chr14:101029680-101029703:+	10	1.043380	N	mature,MIMAT0002816
hsa-mir-494	hg38:chr14:101029681-101029699:+	1	0.104338	N	mature,MIMAT0002816
hsa-mir-494	hg38:chr14:101029681-101029700:+	1	0.104338	N	mature,MIMAT0002816
hsa-mir-494	hg38:chr14:101029681-101029701:+	12	1.252056	N	mature,MIMAT0002816
hsa-mir-494	hg38:chr14:101029681-101029702:+	29	3.025803	N	mature,MIMAT0002816
hsa-mir-494	hg38:chr14:101029681-101029703:+	352	36.726983	N	mature,MIMAT0002816
hsa-mir-494	hg38:chr14:101029681-101029704:+	5	0.521690	N	mature,MIMAT0002816
hsa-mir-494	hg38:chr14:101029682-101029703:+	13	1.356394	N	mature,MIMAT0002816
hsa-mir-494	hg38:chr14:101029683-101029703:+	9	0.939042	N	mature,MIMAT0002816
hsa-mir-494	hg38:chr14:101029684-101029703:+	3	0.313014	N	mature,MIMAT0002816
hsa-mir-494	hg38:chr14:101029685-101029703:+	4	0.417352	N	mature,MIMAT0002816
hsa-mir-495	hg38:chr14:101033748-101033767:+	1	0.104338	N	precursor
hsa-mir-495	hg38:chr14:101033749-101033767:+	7	0.730366	N	precursor
hsa-mir-495	hg38:chr14:101033750-101033767:+	2	0.208676	N	precursor
hsa-mir-495	hg38:chr14:101033767-101033789:+	2	0.208676	N	mature,MIMAT0022924
hsa-mir-495	hg38:chr14:101033803-101033824:+	1	0.104338	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033804-101033822:+	1	0.104338	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033804-101033823:+	2	0.208676	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033804-101033824:+	50	5.216901	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033804-101033825:+	483	50.395264	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033804-101033826:+	187	19.511210	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033804-101033827:+	3	0.313014	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033805-101033824:+	11	1.147718	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033805-101033825:+	48	5.008225	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033805-101033826:+	55	5.738591	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033806-101033825:+	8	0.834704	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033806-101033826:+	4	0.417352	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033806-101033827:+	5	0.521690	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033807-101033824:+	3	0.313014	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033807-101033825:+	12	1.252056	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033808-101033824:+	1	0.104338	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033808-101033825:+	1	0.104338	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033809-101033825:+	1	0.104338	N	mature,MIMAT0002817
hsa-mir-495	hg38:chr14:101033810-101033826:+	1	0.104338	N	mature,MIMAT0002817
hsa-mir-496	hg38:chr14:101060571-101060595:+	8	0.834704	N	unannotated
hsa-mir-496	hg38:chr14:101060575-101060595:+	5	0.521690	N	unannotated
hsa-mir-496	hg38:chr14:101060576-101060595:+	8	0.834704	N	unannotated
hsa-mir-496	hg38:chr14:101060577-101060595:+	5	0.521690	N	unannotated
hsa-mir-496	hg38:chr14:101060629-101060648:+	2	0.208676	N	mature,MIMAT0002818
hsa-mir-496	hg38:chr14:101060630-101060648:+	1	0.104338	N	mature,MIMAT0002818
hsa-mir-497	hg38:chr17:7017976-7017998:-	1	0.104338	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017976-7017999:-	2	0.208676	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017977-7017995:-	1	0.104338	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017977-7017997:-	2	0.208676	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017977-7017998:-	70	7.303661	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017977-7017999:-	13	1.356394	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017978-7017994:-	1	0.104338	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017978-7017996:-	8	0.834704	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017978-7017997:-	19	1.982422	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017978-7017998:-	42	4.382197	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017978-7017999:-	378	39.439772	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017978-7018000:-	1	0.104338	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017979-7017995:-	6	0.626028	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017979-7017996:-	4	0.417352	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017979-7017997:-	8	0.834704	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017979-7017998:-	44	4.590873	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017979-7017999:-	416	43.404616	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017979-7018000:-	4	0.417352	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017980-7017997:-	3	0.313014	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017980-7017998:-	1	0.104338	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017980-7017999:-	12	1.252056	N	mature,MIMAT0002820
hsa-mir-497	hg38:chr17:7017981-7017999:-	4	0.417352	N	mature,MIMAT0002820
hsa-mir-4999	hg38:chr19:8389340-8389357:-	2	0.208676	N	mature,MIMAT0021017
hsa-mir-4999	hg38:chr19:8389340-8389360:-	5	0.521690	N	mature,MIMAT0021017
hsa-mir-4999	hg38:chr19:8389340-8389361:-	2	0.208676	N	mature,MIMAT0021017
hsa-mir-4999	hg38:chr19:8389341-8389361:-	2	0.208676	N	mature,MIMAT0021017
hsa-mir-499a	hg38:chr20:34990408-34990427:+	9	0.939042	N	mature,MIMAT0002870
hsa-mir-499a	hg38:chr20:34990408-34990428:+	119	12.416224	N	mature,MIMAT0002870
hsa-mir-499a	hg38:chr20:34990408-34990429:+	33	3.443155	N	mature,MIMAT0002870
hsa-mir-499a	hg38:chr20:34990408-34990430:+	2	0.208676	N	mature,MIMAT0002870
hsa-mir-499a	hg38:chr20:34990409-34990428:+	12	1.252056	N	mature,MIMAT0002870
hsa-mir-499a	hg38:chr20:34990409-34990429:+	3	0.313014	N	mature,MIMAT0002870
hsa-mir-499a	hg38:chr20:34990410-34990429:+	1	0.104338	N	mature,MIMAT0002870
hsa-mir-499a	hg38:chr20:34990411-34990428:+	2	0.208676	N	mature,MIMAT0002870
hsa-mir-5000	hg38:chr2:75090873-75090894:+	2	0.208676	N	mature,MIMAT0021020
hsa-mir-5001	hg38:chr2:232550493-232550514:-	4	0.417352	N	mature,MIMAT0021022
hsa-mir-5001	hg38:chr2:232550494-232550514:-	2	0.208676	N	mature,MIMAT0021022
hsa-mir-5001	hg38:chr2:232550535-232550553:-	1	0.104338	N	mature,MIMAT0021021
hsa-mir-5002	hg38:chr3:124132950-124132970:+	1	0.104338	N	mature,MIMAT0021023
hsa-mir-5003	hg38:chr5:172662188-172662209:+	1	0.104338	N	mature,MIMAT0021025
hsa-mir-5006	hg38:chr13:41568306-41568326:-	3	0.313014	N	mature,MIMAT0021034
hsa-mir-5009	hg38:chr15:89883990-89884011:-	1	0.104338	N	mature,MIMAT0021041
hsa-mir-500a	hg38:chrX:50008442-50008465:+	4	0.417352	Y	mature,MIMAT0004773
hsa-mir-500a	hg38:chrX:50008442-50008466:+	1	0.104338	Y	mature,MIMAT0004773
hsa-mir-500a	hg38:chrX:50008443-50008463:+	15	1.565070	Y	mature,MIMAT0004773
hsa-mir-500a	hg38:chrX:50008443-50008464:+	69	7.199323	Y	mature,MIMAT0004773
hsa-mir-500a	hg38:chrX:50008443-50008465:+	478	49.873574	Y	mature,MIMAT0004773
hsa-mir-500a	hg38:chrX:50008443-50008466:+	43	4.486535	Y	mature,MIMAT0004773
hsa-mir-500a	hg38:chrX:50008443-50008467:+	136	14.189971	Y	mature,MIMAT0004773
