mirna_id,genome_assembly,chromosome,position_range,strand,cross_mapped,region_type,accession_id,read_count,reads_per_million,is_mirna_of_interest
hsa-mir-504,hg38,chrX,138667760-138667782,-,N,mature,MIMAT0002875,2,1.933279,1
hsa-mir-504,hg38,chrX,138667761-138667781,-,N,mature,MIMAT0002875,4,3.866557,1
hsa-mir-504,hg38,chrX,138667761-138667782,-,N,mature,MIMAT0002875,1,0.966639,1
hsa-mir-505,hg38,chrX,139924158-139924176,-,N,mature,MIMAT0002876,1,0.966639,1
hsa-mir-505,hg38,chrX,139924158-139924180,-,N,mature,MIMAT0002876,8,7.733115,1
hsa-mir-505,hg38,chrX,139924158-139924181,-,N,mature,MIMAT0002876,36,34.799016,1
hsa-mir-505,hg38,chrX,139924158-139924182,-,N,mature,MIMAT0002876,75,72.497951,1
hsa-mir-505,hg38,chrX,139924159-139924180,-,N,mature,MIMAT0002876,4,3.866557,1
hsa-mir-505,hg38,chrX,139924159-139924181,-,N,mature,MIMAT0002876,18,17.399508,1
hsa-mir-505,hg38,chrX,139924159-139924182,-,N,mature,MIMAT0002876,112,108.263606,1
hsa-mir-505,hg38,chrX,139924160-139924181,-,N,mature,MIMAT0002876,15,14.49959,1
hsa-mir-505,hg38,chrX,139924160-139924182,-,N,mature,MIMAT0002876,224,216.527213,1
hsa-mir-505,hg38,chrX,139924161-139924182,-,N,mature,MIMAT0002876,75,72.497951,1
hsa-mir-505,hg38,chrX,139924162-139924182,-,N,mature,MIMAT0002876,8,7.733115,1
hsa-mir-505,hg38,chrX,139924194-139924218,-,N,mature,MIMAT0004776,5,4.833197,1
hsa-mir-505,hg38,chrX,139924195-139924218,-,N,mature,MIMAT0004776,83,80.231065,1
hsa-mir-505,hg38,chrX,139924196-139924218,-,N,mature,MIMAT0004776,8,7.733115,1
hsa-mir-505,hg38,chrX,139924197-139924218,-,N,mature,MIMAT0004776,1,0.966639,1
hsa-mir-508,hg38,chrX,147236945-147236966,-,N,mature,MIMAT0002880,1,0.966639,1
hsa-mir-508,hg38,chrX,147236945-147236968,-,N,mature,MIMAT0002880,5,4.833197,1
hsa-mir-508,hg38,chrX,147236946-147236968,-,N,mature,MIMAT0002880,8,7.733115,1
hsa-mir-509-1,hg38,chrX,147260549-147260572,-,N,mature,MIMAT0002881,1,0.966639,1
hsa-mir-509-1,hg38,chrX,147260550-147260572,-,N,mature,MIMAT0002881,1,0.966639,1
hsa-mir-509-2,hg38,chrX,147258775-147258797,-,N,mature,MIMAT0002881,2,1.933279,1
hsa-mir-509-3,hg38,chrX,147259661-147259684,-,N,mature,MIMAT0002881,1,0.966639,1
hsa-mir-509-3,hg38,chrX,147259662-147259684,-,N,mature,MIMAT0002881,1,0.966639,1
hsa-mir-511,hg38,chr10,17845122-17845143,+,N,mature,MIMAT0002808,1,0.966639,1
hsa-mir-511,hg38,chr10,17845122-17845144,+,N,mature,MIMAT0002808,3,2.899918,1
hsa-mir-511,hg38,chr10,17845122-17845145,+,N,mature,MIMAT0002808,2,1.933279,1
hsa-mir-511,hg38,chr10,17845160-17845180,+,N,mature,MIMAT0026606,1,0.966639,1
hsa-mir-512-1,hg38,chr19,53666729-53666749,+,N,mature,MIMAT0002823,1,0.966639,1
hsa-mir-512-1,hg38,chr19,53666729-53666751,+,N,mature,MIMAT0002823,3,2.899918,1
hsa-mir-512-1,hg38,chr19,53666730-53666751,+,N,mature,MIMAT0002823,1,0.966639,1
hsa-mir-512-2,hg38,chr19,53669213-53669235,+,N,mature,MIMAT0002823,4,3.866557,1
hsa-mir-514a-1,hg38,chrX,147279266-147279289,-,N,mature,MIMAT0002883,2,1.933279,1
hsa-mir-514a-2,hg38,chrX,147281957-147281978,-,N,mature,MIMAT0002883,2,1.933279,1
hsa-mir-514a-2,hg38,chrX,147281957-147281980,-,N,mature,MIMAT0002883,1,0.966639,1
hsa-mir-514a-3,hg38,chrX,147284655-147284678,-,N,mature,MIMAT0002883,1,0.966639,1
hsa-mir-516a-1,hg38,chr19,53756756-53756777,+,N,mature,MIMAT0004770,6,5.799836,1
hsa-mir-516a-1,hg38,chr19,53756756-53756778,+,N,mature,MIMAT0004770,88,85.064262,1
hsa-mir-516a-1,hg38,chr19,53756756-53756779,+,N,mature,MIMAT0004770,24,23.199344,1
hsa-mir-516a-1,hg38,chr19,53756756-53756780,+,N,mature,MIMAT0004770,2,1.933279,1
hsa-mir-516a-2,hg38,chr19,53761128-53761148,+,N,precursor,,1,0.966639,0
hsa-mir-516a-2,hg38,chr19,53761148-53761169,+,N,mature,MIMAT0004770,6,5.799836,1
hsa-mir-516a-2,hg38,chr19,53761148-53761170,+,N,mature,MIMAT0004770,110,106.330328,1
hsa-mir-516a-2,hg38,chr19,53761148-53761171,+,N,mature,MIMAT0004770,31,29.96582,1
hsa-mir-516a-2,hg38,chr19,53761148-53761172,+,N,mature,MIMAT0004770,3,2.899918,1
hsa-mir-516a-2,hg38,chr19,53761150-53761172,+,N,mature,MIMAT0004770,1,0.966639,1
hsa-mir-517a,hg38,chr19,53712321-53712343,+,Y,mature,MIMAT0002852,1,0.966639,1
hsa-mir-517b,hg38,chr19,53721118-53721140,+,Y,mature,MIMAT0002857,1,0.966639,1
hsa-mir-517c,hg38,chr19,53741372-53741391,+,Y,mature,MIMAT0002866,1,0.966639,1
hsa-mir-5187,hg38,chr1,161227195-161227217,+,N,mature,MIMAT0021117,1,0.966639,1
hsa-mir-518a-1,hg38,chr19,53731019-53731040,+,Y,mature,MIMAT0005457,6,5.799836,1
hsa-mir-518a-1,hg38,chr19,53731019-53731041,+,Y,mature,MIMAT0005457,1,0.966639,1
hsa-mir-518a-1,hg38,chr19,53731019-53731042,+,Y,mature,MIMAT0005457,1,0.966639,1
hsa-mir-518a-2,hg38,chr19,53739348-53739368,+,Y,mature,MIMAT0005457,1,0.966639,1
hsa-mir-518a-2,hg38,chr19,53739348-53739369,+,Y,mature,MIMAT0005457,8,7.733115,1
hsa-mir-518a-2,hg38,chr19,53739348-53739370,+,Y,mature,MIMAT0005457,4,3.866557,1
hsa-mir-518b,hg38,chr19,53702787-53702809,+,N,mature,MIMAT0002844,2,1.933279,1
hsa-mir-518f,hg38,chr19,53700030-53700052,+,N,mature,MIMAT0002841,1,0.966639,1
hsa-mir-5193,hg38,chr3,49806164-49806184,-,N,mature,MIMAT0021124,1,0.966639,1
hsa-mir-5193,hg38,chr3,49806164-49806186,-,N,mature,MIMAT0021124,1,0.966639,1
hsa-mir-519a-1,hg38,chr19,53752410-53752430,+,N,mature,MIMAT0005452,3,2.899918,1
hsa-mir-519a-1,hg38,chr19,53752410-53752431,+,N,mature,MIMAT0005452,11,10.633033,1
hsa-mir-519a-1,hg38,chr19,53752410-53752432,+,N,mature,MIMAT0005452,142,137.262787,1
hsa-mir-519a-1,hg38,chr19,53752449-53752469,+,N,mature,MIMAT0002869,1,0.966639,1
hsa-mir-519a-1,hg38,chr19,53752449-53752470,+,N,mature,MIMAT0002869,7,6.766475,1
hsa-mir-519a-1,hg38,chr19,53752449-53752471,+,N,mature,MIMAT0002869,13,12.566311,1
hsa-mir-519a-1,hg38,chr19,53752450-53752470,+,N,mature,MIMAT0002869,1,0.966639,1
hsa-mir-519a-1,hg38,chr19,53752450-53752471,+,N,mature,MIMAT0002869,8,7.733115,1
hsa-mir-519a-1,hg38,chr19,53752451-53752471,+,N,mature,MIMAT0002869,5,4.833197,1
hsa-mir-519a-2,hg38,chr19,53762336-53762358,+,Y,unannotated,,1,0.966639,0
hsa-mir-519a-2,hg38,chr19,53762337-53762358,+,Y,unannotated,,2,1.933279,0
hsa-mir-519a-2,hg38,chr19,53762339-53762358,+,Y,unannotated,,1,0.966639,0
hsa-mir-519a-2,hg38,chr19,53762358-53762380,+,Y,unannotated,,3,2.899918,0
hsa-mir-519a-2,hg38,chr19,53762397-53762417,+,N,mature,MIMAT0002869,1,0.966639,1
hsa-mir-519a-2,hg38,chr19,53762397-53762418,+,N,mature,MIMAT0002869,2,1.933279,1
hsa-mir-519a-2,hg38,chr19,53762397-53762419,+,N,mature,MIMAT0002869,12,11.599672,1
hsa-mir-519a-2,hg38,chr19,53762398-53762418,+,N,mature,MIMAT0002869,1,0.966639,1
hsa-mir-519a-2,hg38,chr19,53762398-53762419,+,N,mature,MIMAT0002869,1,0.966639,1
hsa-mir-519a-2,hg38,chr19,53762399-53762419,+,N,mature,MIMAT0002869,11,10.633033,1
hsa-mir-519a-2,hg38,chr19,53762400-53762419,+,Y,mature,MIMAT0002869,1,0.966639,1
hsa-mir-520b,hg38,chr19,53701228-53701250,+,Y,unannotated,,3,2.899918,0
hsa-mir-520f,hg38,chr19,53682212-53682234,+,N,mature,MIMAT0002830,1,0.966639,1
hsa-mir-521-1,hg38,chr19,53748650-53748673,+,N,unannotated,,1,0.966639,0
hsa-mir-521-1,hg38,chr19,53748689-53748710,+,N,mature,MIMAT0002854,2,1.933279,1
hsa-mir-521-1,hg38,chr19,53748690-53748711,+,N,mature,MIMAT0002854,1,0.966639,1
hsa-mir-521-2,hg38,chr19,53716647-53716669,+,N,mature,MIMAT0002854,2,1.933279,1
hsa-mir-521-2,hg38,chr19,53716649-53716669,+,N,mature,MIMAT0002854,1,0.966639,1
hsa-mir-522,hg38,chr19,53751203-53751225,+,Y,precursor,,1,0.966639,0
hsa-mir-522,hg38,chr19,53751204-53751225,+,Y,precursor,,2,1.933279,0
hsa-mir-522,hg38,chr19,53751206-53751225,+,Y,precursor,,1,0.966639,0
hsa-mir-522,hg38,chr19,53751264-53751284,+,N,mature,MIMAT0002868,2,1.933279,1
hsa-mir-522,hg38,chr19,53751264-53751285,+,N,mature,MIMAT0002868,45,43.49877,1
hsa-mir-522,hg38,chr19,53751264-53751286,+,N,mature,MIMAT0002868,25,24.165984,1
hsa-mir-522,hg38,chr19,53751265-53751285,+,N,mature,MIMAT0002868,2,1.933279,1
hsa-mir-522,hg38,chr19,53751265-53751286,+,N,mature,MIMAT0002868,2,1.933279,1
hsa-mir-522,hg38,chr19,53751266-53751286,+,N,mature,MIMAT0002868,5,4.833197,1
hsa-mir-526b,hg38,chr19,53694406-53694428,+,N,mature,MIMAT0002835,1,0.966639,1
hsa-mir-526b,hg38,chr19,53694406-53694429,+,N,mature,MIMAT0002835,1,0.966639,1
hsa-mir-527,hg38,chr19,53754031-53754051,+,Y,mature,MIMAT0002862,1,0.966639,1
hsa-mir-527,hg38,chr19,53754031-53754052,+,Y,mature,MIMAT0002862,14,13.532951,1
hsa-mir-527,hg38,chr19,53754031-53754053,+,Y,mature,MIMAT0002862,5,4.833197,1
hsa-mir-527,hg38,chr19,53754031-53754054,+,Y,mature,MIMAT0002862,1,0.966639,1
hsa-mir-527,hg38,chr19,53754070-53754091,+,N,unannotated,,1,0.966639,0
hsa-mir-527,hg38,chr19,53754070-53754092,+,N,unannotated,,1,0.966639,0
hsa-mir-532,hg38,chrX,50003167-50003187,+,N,mature,MIMAT0002888,1,0.966639,1
hsa-mir-532,hg38,chrX,50003167-50003188,+,N,mature,MIMAT0002888,41,39.632213,1
hsa-mir-532,hg38,chrX,50003167-50003189,+,N,mature,MIMAT0002888,1544,1492.491146,1
hsa-mir-532,hg38,chrX,50003167-50003190,+,N,mature,MIMAT0002888,32,30.932459,1
hsa-mir-532,hg38,chrX,50003167-50003191,+,N,mature,MIMAT0002888,6,5.799836,1
hsa-mir-532,hg38,chrX,50003167-50003192,+,N,mature,MIMAT0002888,1,0.966639,1
hsa-mir-532,hg38,chrX,50003168-50003189,+,N,mature,MIMAT0002888,15,14.49959,1
hsa-mir-532,hg38,chrX,50003168-50003190,+,N,mature,MIMAT0002888,3,2.899918,1
hsa-mir-532,hg38,chrX,50003204-50003225,+,N,mature,MIMAT0004780,8,7.733115,1
hsa-mir-532,hg38,chrX,50003204-50003226,+,N,mature,MIMAT0004780,33,31.899098,1
hsa-mir-532,hg38,chrX,50003204-50003227,+,N,mature,MIMAT0004780,1,0.966639,1
hsa-mir-532,hg38,chrX,50003205-50003225,+,N,mature,MIMAT0004780,1,0.966639,1
hsa-mir-532,hg38,chrX,50003205-50003226,+,N,mature,MIMAT0004780,2,1.933279,1
hsa-mir-539,hg38,chr14,101047329-101047350,+,N,mature,MIMAT0003163,1,0.966639,1
hsa-mir-539,hg38,chr14,101047329-101047351,+,N,mature,MIMAT0003163,11,10.633033,1
hsa-mir-539,hg38,chr14,101047329-101047352,+,N,mature,MIMAT0003163,4,3.866557,1
hsa-mir-539,hg38,chr14,101047369-101047390,+,N,mature,MIMAT0022705,1,0.966639,1
hsa-mir-542,hg38,chrX,134541363-134541386,-,N,mature,MIMAT0003389,32,30.932459,1
hsa-mir-542,hg38,chrX,134541364-134541386,-,N,mature,MIMAT0003389,78,75.397869,1
hsa-mir-542,hg38,chrX,134541364-134541387,-,N,mature,MIMAT0003389,4,3.866557,1
hsa-mir-542,hg38,chrX,134541365-134541386,-,N,mature,MIMAT0003389,14,13.532951,1
hsa-mir-542,hg38,chrX,134541365-134541387,-,N,mature,MIMAT0003389,11,10.633033,1
hsa-mir-542,hg38,chrX,134541366-134541386,-,N,mature,MIMAT0003389,3,2.899918,1
hsa-mir-542,hg38,chrX,134541366-134541387,-,N,mature,MIMAT0003389,9,8.699754,1
hsa-mir-542,hg38,chrX,134541400-134541423,-,N,mature,MIMAT0003340,1,0.966639,1
hsa-mir-545,hg38,chrX,74287127-74287148,-,N,mature,MIMAT0003165,1,0.966639,1
hsa-mir-548aq,hg38,chr3,185767883-185767905,-,N,mature,MIMAT0022263,1,0.966639,1
hsa-mir-548b,hg38,chr6,119069062-119069084,-,N,mature,MIMAT0003254,2,1.933279,1
hsa-mir-548d-1,hg38,chr8,123348049-123348071,-,N,mature,MIMAT0003323,1,0.966639,1
hsa-mir-548d-2,hg38,chr17,67471504-67471526,-,N,mature,MIMAT0003323,1,0.966639,1
hsa-mir-548d-2,hg38,chr17,67471505-67471526,-,N,mature,MIMAT0003323,1,0.966639,1
hsa-mir-548e,hg38,chr10,110988978-110989000,+,N,mature,MIMAT0005874,1,0.966639,1
hsa-mir-548k,hg38,chr11,70283986-70284008,+,N,mature,MIMAT0005882,1,0.966639,1
hsa-mir-548s,hg38,chr2,11767495-11767517,+,N,mature,MIMAT0014987,1,0.966639,1
hsa-mir-548v,hg38,chr8,17681587-17681610,-,N,mature,MIMAT0015020,2,1.933279,1
hsa-mir-548v,hg38,chr8,17681587-17681611,-,N,mature,MIMAT0015020,1,0.966639,1
hsa-mir-548v,hg38,chr8,17681588-17681610,-,N,mature,MIMAT0015020,3,2.899918,1
hsa-mir-548v,hg38,chr8,17681588-17681611,-,N,mature,MIMAT0015020,1,0.966639,1
hsa-mir-549a,hg38,chr15,80842024-80842047,-,N,unannotated,,1,0.966639,0
hsa-mir-550a-1,hg38,chr7,30289815-30289835,+,N,mature,MIMAT0004800,1,0.966639,1
hsa-mir-550a-1,hg38,chr7,30289854-30289876,+,N,mature,MIMAT0003257,2,1.933279,1
hsa-mir-550a-2,hg38,chr7,32733002-32733023,+,N,mature,MIMAT0004800,1,0.966639,1
hsa-mir-550a-2,hg38,chr7,32733002-32733024,+,N,mature,MIMAT0004800,1,0.966639,1
hsa-mir-550a-2,hg38,chr7,32733002-32733025,+,N,mature,MIMAT0004800,3,2.899918,1
hsa-mir-550a-2,hg38,chr7,32733041-32733063,+,N,mature,MIMAT0003257,1,0.966639,1
hsa-mir-550a-3,hg38,chr7,29680788-29680809,-,N,mature,MIMAT0020925,1,0.966639,1
hsa-mir-550b-1,hg38,chr7,30289856-30289877,-,N,mature,MIMAT0022737,1,0.966639,1
hsa-mir-551b,hg38,chr3,168551914-168551935,+,N,mature,MIMAT0003233,3,2.899918,1
hsa-mir-556,hg38,chr1,162342561-162342582,+,N,mature,MIMAT0003220,1,0.966639,1
hsa-mir-5571,hg38,chr22,22886293-22886314,+,N,mature,MIMAT0022257,1,0.966639,1
hsa-mir-5571,hg38,chr22,22886335-22886357,+,N,mature,MIMAT0022258,1,0.966639,1
hsa-mir-5582,hg38,chr11,46753126-46753148,-,N,mature,MIMAT0022280,1,0.966639,1
hsa-mir-5586,hg38,chr14,59647000-59647021,-,N,mature,MIMAT0022287,3,2.899918,1
hsa-mir-5586,hg38,chr14,59647000-59647022,-,N,mature,MIMAT0022287,10,9.666393,1
hsa-mir-559,hg38,chr2,47377731-47377753,+,N,unannotated,,1,0.966639,0
hsa-mir-5680,hg38,chr8,102125479-102125501,+,N,mature,MIMAT0022468,1,0.966639,1
hsa-mir-5680,hg38,chr8,102125483-102125504,+,N,mature,MIMAT0022468,1,0.966639,1
hsa-mir-5683,hg38,chr6,6169343-6169365,+,N,mature,MIMAT0022472,4,3.866557,1
hsa-mir-5683,hg38,chr6,6169343-6169366,+,N,mature,MIMAT0022472,2,1.933279,1
hsa-mir-5683,hg38,chr6,6169343-6169367,+,N,mature,MIMAT0022472,1,0.966639,1
hsa-mir-5690,hg38,chr6,35664759-35664781,-,N,mature,MIMAT0022482,1,0.966639,1
hsa-mir-5695,hg38,chr19,12920372-12920395,+,N,mature,MIMAT0022488,1,0.966639,1
hsa-mir-5696,hg38,chr2,101309505-101309526,+,N,unannotated,,1,0.966639,0
hsa-mir-5699,hg38,chr10,641748-641770,-,N,mature,MIMAT0027103,1,0.966639,1
hsa-mir-570,hg38,chr3,195699460-195699482,+,N,mature,MIMAT0003235,17,16.432869,1
hsa-mir-574,hg38,chr4,38868092-38868111,+,N,mature,MIMAT0003239,1,0.966639,1
hsa-mir-574,hg38,chr4,38868092-38868112,+,N,mature,MIMAT0003239,4,3.866557,1
hsa-mir-574,hg38,chr4,38868092-38868113,+,N,mature,MIMAT0003239,37,35.765656,1
hsa-mir-574,hg38,chr4,38868092-38868114,+,N,mature,MIMAT0003239,447,432.087786,1
hsa-mir-574,hg38,chr4,38868092-38868115,+,N,mature,MIMAT0003239,2,1.933279,1
hsa-mir-574,hg38,chr4,38868093-38868113,+,N,mature,MIMAT0003239,1,0.966639,1
hsa-mir-574,hg38,chr4,38868093-38868114,+,N,mature,MIMAT0003239,13,12.566311,1
hsa-mir-574,hg38,chr4,38868093-38868115,+,N,mature,MIMAT0003239,2,1.933279,1
hsa-mir-574,hg38,chr4,38868094-38868113,+,N,mature,MIMAT0003239,1,0.966639,1
hsa-mir-576,hg38,chr4,109488713-109488734,+,N,mature,MIMAT0003241,3,2.899918,1
hsa-mir-576,hg38,chr4,109488713-109488735,+,N,mature,MIMAT0003241,13,12.566311,1
hsa-mir-576,hg38,chr4,109488713-109488736,+,N,mature,MIMAT0003241,8,7.733115,1
hsa-mir-576,hg38,chr4,109488714-109488736,+,N,mature,MIMAT0003241,1,0.966639,1
hsa-mir-577,hg38,chr4,114656773-114656794,+,N,mature,MIMAT0003242,2,1.933279,1
hsa-mir-577,hg38,chr4,114656773-114656795,+,N,mature,MIMAT0003242,281,271.625655,1
hsa-mir-577,hg38,chr4,114656773-114656796,+,N,mature,MIMAT0003242,6,5.799836,1
hsa-mir-577,hg38,chr4,114656774-114656795,+,N,mature,MIMAT0003242,21,20.299426,1
hsa-mir-577,hg38,chr4,114656774-114656796,+,N,mature,MIMAT0003242,2,1.933279,1
hsa-mir-577,hg38,chr4,114656810-114656831,+,N,unannotated,,2,1.933279,0
hsa-mir-577,hg38,chr4,114656810-114656832,+,N,unannotated,,1,0.966639,0
hsa-mir-579,hg38,chr5,32394431-32394453,-,N,mature,MIMAT0026616,2,1.933279,1
hsa-mir-579,hg38,chr5,32394432-32394454,-,N,mature,MIMAT0026616,1,0.966639,1
hsa-mir-582,hg38,chr5,59703628-59703650,-,N,mature,MIMAT0004797,1,0.966639,1
hsa-mir-582,hg38,chr5,59703628-59703652,-,N,mature,MIMAT0004797,1,0.966639,1
hsa-mir-582,hg38,chr5,59703629-59703650,-,N,mature,MIMAT0004797,3,2.899918,1
hsa-mir-582,hg38,chr5,59703629-59703651,-,N,mature,MIMAT0004797,6,5.799836,1
hsa-mir-582,hg38,chr5,59703629-59703652,-,N,mature,MIMAT0004797,135,130.496311,1
hsa-mir-582,hg38,chr5,59703630-59703651,-,N,mature,MIMAT0004797,12,11.599672,1
hsa-mir-582,hg38,chr5,59703630-59703652,-,N,mature,MIMAT0004797,262,253.259508,1
hsa-mir-582,hg38,chr5,59703631-59703652,-,N,mature,MIMAT0004797,88,85.064262,1
hsa-mir-582,hg38,chr5,59703631-59703653,-,N,mature,MIMAT0004797,4,3.866557,1
hsa-mir-582,hg38,chr5,59703632-59703652,-,N,mature,MIMAT0004797,3,2.899918,1
hsa-mir-582,hg38,chr5,59703633-59703652,-,N,mature,MIMAT0004797,3,2.899918,1
hsa-mir-582,hg38,chr5,59703633-59703655,-,N,mature,MIMAT0004797,1,0.966639,1
hsa-mir-582,hg38,chr5,59703634-59703652,-,N,mature,MIMAT0004797,1,0.966639,1
hsa-mir-582,hg38,chr5,59703666-59703687,-,N,mature,MIMAT0003247,2,1.933279,1
hsa-mir-582,hg38,chr5,59703666-59703688,-,N,mature,MIMAT0003247,3,2.899918,1
hsa-mir-582,hg38,chr5,59703666-59703689,-,N,mature,MIMAT0003247,24,23.199344,1
hsa-mir-582,hg38,chr5,59703667-59703688,-,N,mature,MIMAT0003247,1,0.966639,1
hsa-mir-582,hg38,chr5,59703667-59703689,-,N,mature,MIMAT0003247,15,14.49959,1
hsa-mir-582,hg38,chr5,59703668-59703689,-,N,mature,MIMAT0003247,1,0.966639,1
hsa-mir-582,hg38,chr5,59703669-59703689,-,N,mature,MIMAT0003247,2,1.933279,1
hsa-mir-584,hg38,chr5,149062334-149062356,-,N,mature,MIMAT0022708,2,1.933279,1
hsa-mir-584,hg38,chr5,149062371-149062395,-,N,mature,MIMAT0003249,3,2.899918,1
hsa-mir-584,hg38,chr5,149062372-149062394,-,N,mature,MIMAT0003249,1,0.966639,1
hsa-mir-584,hg38,chr5,149062372-149062395,-,N,mature,MIMAT0003249,54,52.198525,1
hsa-mir-584,hg38,chr5,149062373-149062395,-,N,mature,MIMAT0003249,134,129.529672,1
hsa-mir-584,hg38,chr5,149062374-149062395,-,N,mature,MIMAT0003249,460,444.654098,1
hsa-mir-584,hg38,chr5,149062374-149062396,-,N,mature,MIMAT0003249,48,46.398688,1
hsa-mir-584,hg38,chr5,149062375-149062395,-,N,mature,MIMAT0003249,4,3.866557,1
hsa-mir-584,hg38,chr5,149062376-149062395,-,N,mature,MIMAT0003249,1,0.966639,1
hsa-mir-589,hg38,chr7,5495834-5495858,-,N,mature,MIMAT0003256,2,1.933279,1
hsa-mir-589,hg38,chr7,5495835-5495858,-,N,mature,MIMAT0003256,10,9.666393,1
hsa-mir-589,hg38,chr7,5495872-5495895,-,N,mature,MIMAT0004799,18,17.399508,1
hsa-mir-589,hg38,chr7,5495873-5495895,-,N,mature,MIMAT0004799,19,18.366148,1
hsa-mir-589,hg38,chr7,5495874-5495895,-,N,mature,MIMAT0004799,28,27.065902,1
hsa-mir-589,hg38,chr7,5495875-5495895,-,N,mature,MIMAT0004799,1,0.966639,1
hsa-mir-590,hg38,chr7,74191213-74191234,+,N,mature,MIMAT0003258,1,0.966639,1
hsa-mir-590,hg38,chr7,74191213-74191235,+,N,mature,MIMAT0003258,69,66.698115,1
hsa-mir-590,hg38,chr7,74191252-74191273,+,N,mature,MIMAT0004801,1,0.966639,1
hsa-mir-590,hg38,chr7,74191252-74191274,+,N,mature,MIMAT0004801,2,1.933279,1
hsa-mir-590,hg38,chr7,74191253-74191273,+,N,mature,MIMAT0004801,1,0.966639,1
hsa-mir-590,hg38,chr7,74191253-74191274,+,N,mature,MIMAT0004801,4,3.866557,1
hsa-mir-592,hg38,chr7,127058148-127058170,-,N,mature,MIMAT0003260,12,11.599672,1
hsa-mir-592,hg38,chr7,127058149-127058170,-,N,mature,MIMAT0003260,4,3.866557,1
hsa-mir-592,hg38,chr7,127058150-127058171,-,N,mature,MIMAT0003260,1,0.966639,1
hsa-mir-598,hg38,chr8,11035221-11035243,-,N,mature,MIMAT0003266,26,25.132623,1
hsa-mir-598,hg38,chr8,11035222-11035243,-,N,mature,MIMAT0003266,2,1.933279,1
hsa-mir-598,hg38,chr8,11035257-11035280,-,N,mature,MIMAT0026620,1,0.966639,1
hsa-mir-599,hg38,chr8,99536685-99536708,-,N,unannotated,,1,0.966639,0
hsa-mir-607,hg38,chr10,96828723-96828744,-,N,unannotated,,1,0.966639,0
hsa-mir-615,hg38,chr12,54034010-54034031,+,N,mature,MIMAT0003283,2,1.933279,1
hsa-mir-615,hg38,chr12,54034010-54034032,+,N,mature,MIMAT0003283,8,7.733115,1
hsa-mir-616,hg38,chr12,57519183-57519206,-,N,mature,MIMAT0004805,1,0.966639,1
hsa-mir-616,hg38,chr12,57519222-57519244,-,N,mature,MIMAT0003284,1,0.966639,1
hsa-mir-616,hg38,chr12,57519222-57519245,-,N,mature,MIMAT0003284,2,1.933279,1
hsa-mir-616,hg38,chr12,57519225-57519248,-,N,mature,MIMAT0003284,1,0.966639,1
hsa-mir-624,hg38,chr14,31014709-31014730,-,N,mature,MIMAT0003293,1,0.966639,1
hsa-mir-625,hg38,chr14,65471116-65471138,+,N,mature,MIMAT0003294,1,0.966639,1
hsa-mir-625,hg38,chr14,65471152-65471174,+,N,mature,MIMAT0004808,2,1.933279,1
hsa-mir-625,hg38,chr14,65471152-65471175,+,N,mature,MIMAT0004808,1,0.966639,1
hsa-mir-625,hg38,chr14,65471153-65471173,+,N,mature,MIMAT0004808,13,12.566311,1
hsa-mir-625,hg38,chr14,65471153-65471174,+,N,mature,MIMAT0004808,35,33.832377,1
hsa-mir-625,hg38,chr14,65471153-65471175,+,N,mature,MIMAT0004808,194,187.528033,1
hsa-mir-625,hg38,chr14,65471153-65471176,+,N,mature,MIMAT0004808,11,10.633033,1
hsa-mir-625,hg38,chr14,65471154-65471175,+,N,mature,MIMAT0004808,15,14.49959,1
hsa-mir-625,hg38,chr14,65471154-65471176,+,N,mature,MIMAT0004808,1,0.966639,1
hsa-mir-627,hg38,chr15,42199593-42199614,-,N,mature,MIMAT0026623,1,0.966639,1
hsa-mir-627,hg38,chr15,42199594-42199615,-,N,mature,MIMAT0026623,1,0.966639,1
hsa-mir-627,hg38,chr15,42199628-42199651,-,N,mature,MIMAT0003296,1,0.966639,1
hsa-mir-627,hg38,chr15,42199630-42199651,-,N,mature,MIMAT0003296,1,0.966639,1
hsa-mir-627,hg38,chr15,42199630-42199652,-,N,mature,MIMAT0003296,1,0.966639,1
hsa-mir-627,hg38,chr15,42199631-42199652,-,N,mature,MIMAT0003296,1,0.966639,1
hsa-mir-628,hg38,chr15,55372952-55372975,-,N,mature,MIMAT0003297,1,0.966639,1
hsa-mir-628,hg38,chr15,55372954-55372976,-,N,mature,MIMAT0003297,1,0.966639,1
hsa-mir-628,hg38,chr15,55372989-55373012,-,N,mature,MIMAT0004809,3,2.899918,1
hsa-mir-628,hg38,chr15,55372991-55373012,-,N,mature,MIMAT0004809,51,49.298606,1
hsa-mir-628,hg38,chr15,55372991-55373013,-,N,mature,MIMAT0004809,9,8.699754,1
hsa-mir-628,hg38,chr15,55372991-55373014,-,N,mature,MIMAT0004809,1,0.966639,1
hsa-mir-628,hg38,chr15,55372992-55373012,-,N,mature,MIMAT0004809,15,14.49959,1
hsa-mir-628,hg38,chr15,55372992-55373013,-,N,mature,MIMAT0004809,6,5.799836,1
hsa-mir-628,hg38,chr15,55372993-55373012,-,N,mature,MIMAT0004809,3,2.899918,1
hsa-mir-628,hg38,chr15,55372993-55373013,-,N,mature,MIMAT0004809,2,1.933279,1
hsa-mir-628,hg38,chr15,55372994-55373012,-,N,mature,MIMAT0004809,1,0.966639,1
hsa-mir-629,hg38,chr15,70079385-70079407,-,N,mature,MIMAT0003298,1,0.966639,1
