accession_id,is_expressed,7262f244-82d5-4d3c-8762-782c5381a6e5,ed716c0b-4b09-4902-86b8-6955488d60c3,6a813732-f636-4369-8a31-04ef69340706,d7e60e41-5da6-49df-a8e4-c732699a6f61,ce2f555b-bfd9-4a8a-84b1-54feaf484cd2,f5b1694d-7bd1-43be-8ec6-2bcaad95d802,42f12ac2-0c43-4fea-bf8f-edc15cd33d47,0397db08-993e-4a47-802e-36f88161ec6f,7b9a5582-5ce8-45b7-a699-4b0d6e5559e2,e7b953fa-ad4a-4931-9ff0-43ed402d7110,0a8016e1-0321-4421-a5ad-db2fd9caf7ab,dd0e32d6-4704-4abd-82e4-2041fbc19a79,828a2b26-d2d0-4f4f-8ab3-22f3bf82b61a,a1f1b5f0-6161-45d2-a0cf-f62b4f48c8fc,d507dac5-5517-4f37-a9e9-fafda456ddd0,aeee0cc4-69ba-4335-8629-57d1ae11716c,6e528c0b-ea1b-4ac5-a2f0-9667a1ca1b44,404cd7fd-7dbb-4fc9-b3f1-e3b523f1b322,d464d804-d185-4dee-b822-ef874fad77de,0b4727f6-8ed4-4ad6-a3fe-81a58dd7d033,d06292bd-c8bb-47b2-9506-6f3c9e021d27,054fdd39-3fa4-4676-8341-6b66da8dc3f5,d3a5c8df-e9e4-414d-9584-1fc13845edb6,b5404c18-0496-4c3b-8d8a-2a0456d729f2,04ab7272-e2e2-47a8-8bc1-6c10f4b0624b,e6f5763b-ef3e-430a-b47a-dff65e2768eb,78090b15-811b-4b2b-9559-8fbfbcaad80c,13da461a-0f97-4b71-b573-7b8347073c7b,1bbd0662-6be7-4f97-9c49-e827ad5eca17,099fa301-2bd0-4cf8-b419-84c0c9e4441d,cc09326c-c449-49e6-85d8-67ff565b6d65,f2514068-0386-4006-9809-c0d8b29c6355,c138edb1-07ef-40ee-bb5e-591cffd94699,4c5502b4-f137-4b70-a5a9-65ee2245d94d,cca41100-3e14-4d5e-91f8-be8607823ac6,efc2c7f1-12a6-4cc2-bf88-73f2713bdd56,d98594fb-1051-44f6-b016-8c2d9284383b,65654739-bed4-4ea7-b75c-ca1f278adcc9,a012c66a-bcb7-46f6-a6c0-29a971ba543f,e0d903f9-3249-4af6-887a-080ad4024cd2,8ae26ade-1ddf-45e2-a297-61baeacadd6c,6cfe6db4-c7c5-408c-b43e-45f6953114f0,a83060e9-a15a-46c5-85f9-9dbd3cd0166f,e6844069-5753-414d-94f3-4e3fc0b2793f,7c275803-bb6d-4fbc-b851-5fcb393f8496,9c68a687-af95-43b0-918d-85e7079fb3e8,91a97f93-53f2-4571-a4bc-233643a1da0b,69a63fd5-3647-4681-ab0d-964d5dbe7287,d45379cd-88e5-42fe-9e61-29223c079002,dba8d64b-b2a8-426a-ad43-0ba21aeb5c51,9711f9ba-0f6c-446a-9097-f514fa6441d6,09cf7c34-2a62-4334-a246-73877305b361,bad24748-3268-4e31-8ae1-35a84c16acbf,2f1fe5b6-f5ec-41d1-bf98-3455ed635bfb,e12c0da3-79fe-4fef-aa84-195e53b32a44,a94f6890-7675-4166-a0d5-746e7c690c63,f2edea21-ce45-4fe5-b0de-499c2e50f0c4,935b5f15-eded-4c7b-a912-99cdd8b33594,e18f28eb-b4c0-46e9-9fee-7194d77c65ee,b7a062ee-2ea3-4fce-862e-adb86c42a9ec,f507feab-b895-4a33-8daa-44a681edd905,f4f9a228-3aba-4a06-a64b-241616713cf7,1e30fd9b-77dc-451e-9894-4740b51fe6b8,f3660d46-1b93-4a8b-8f4e-21cd872548ab,a0d63f75-62f5-4bc6-82b8-e3d41c5708f4,cf5bd0a9-6891-4bf0-8d09-4c235e208291,744381ad-64d7-47fb-8fac-b5b9c910ddbf,c4b1b889-0340-42f9-aea3-b7797232bb55,4a9e0961-41b3-4e07-a4ba-f7574662f501,83d0a04c-e990-4d4f-af6e-666d5e521d9b,9336dfcd-fb41-44f1-95b8-edfce624ea98,61df0f1a-f2c7-4b57-84fc-1571be570fd0,6307ea16-0d63-4fcf-843c-8d0200f9ed53,af9371a0-7b65-4e61-ba72-572c056f6265,beec3eb1-cc60-40d6-b83f-158b3d66e7bc,24c6eb66-7e03-4078-868e-d33df83f0851,871b733f-966f-4c2f-aeff-1fa373fdba3b,77cd82b7-c824-4d2f-99f0-326ccfa1d3ac,1f1f7941-47bd-4a90-badf-ba6bf048c9d9,9d110436-8434-4974-b3ca-311c11a447e7,e137d046-1182-4fc5-af84-84b2c7ed47f5,d77f7eb5-1943-4147-8a02-c33289a8ed75,c2a3f9ab-9dc7-48a5-9a8c-a2da7c11a793,53854d3d-1094-4e15-bf32-f0b3ce77d679,1e5f58f3-aa26-4fc7-a704-200bf205dbfe,9c935a84-18a9-48af-b515-edd1db7e4768,1846a6f8-8127-424a-b492-c09d91b91931,a9047869-3066-4e8d-805d-3efbcadf5355,87bff627-7d8f-41d8-b9b7-26613ba86941,2f6dfeec-9971-4a74-a4cc-412b441730c6,f37b4d0b-91e7-4b21-bf66-325387326d94,a53818cf-10e2-4384-85dc-962ca915d9ff,8eb1a36e-89ca-4080-afee-3ffa4a874bc1,803883d2-6f3f-4672-918c-c80aca312bf9,88e4b726-8b27-48e2-84a2-0f3de9b414e9,d1fbd937-025a-4aee-ae98-86ab414fd224,b11194e9-d6e1-4f0e-b88c-251a369fba1e,c4b55e40-cf48-4d8d-8e7d-5fb8cfcb4a75,bf48419a-0ff6-43aa-a0ed-dfad83133863,7f008fe1-75ea-44ca-b9a8-27c4222a3ebc,d27b5727-57fb-4a17-bb14-fe8003dea343,c5b2ce8f-1e3e-4560-ab85-fb0b0a89c67d,014808e2-fe91-4ef9-9b5b-882a9b1d350a,1cb6a927-ef19-487d-a0c1-f75b6ddbcd74,c4c0f12e-f16c-4c27-b711-bf6c57bda4e7,bc98d560-25d3-4e7c-8212-00d1f5148dde,c1cd6d37-7a60-4c0e-bcd6-8a4d6d388699,5c16f348-ee14-46ea-8b6f-4862fc7b9b45,70db5d78-573e-48df-a32b-66d0f1a9d9f8,5fe54448-f2fa-433e-b24a-6ddf81cba9d4,571f1dd9-cf46-472e-96b4-0835b2d711a8,cf5ab327-47ee-40eb-a06c-3a8fef2a1ebb,87ca2702-d747-4c73-92ff-a8b7f30fb306,50c0b143-29b8-4060-a63e-d263ae52b029,cb0cbce4-ed6f-4819-a83d-00f7bfe400ac,f88848be-c988-4cef-805f-193477175d27,15a656bc-0f5f-4f06-80ad-0584bf873805,1c5f84e6-1571-4cb9-b7b9-bfa6b13e121e,4941a6e3-84e3-4afa-8ce4-a6bd1420a438,e841eb85-0fa6-43bc-8849-716e5fac921c
MIMAT0000072,0,6.684856,2.09304,7.368807,13.17842,20.17859,11.289148,6.674615,2.742141,3.5463950000000004,13.848732000000002,32.810126,0.586975,12.57872,1.59588,3.153797,9.667823,17.38306,10.791244,9.465955,5.69149,7.805888,1.241198,3.724165,3.8638,41.551213,11.450818,7.102576,1.502073,5.118608,4.205401,2.021784,8.989718,15.040388,17.132121,8.395971,3.499532,14.432784,5.814846999999999,12.353496,10.551105,11.862915,0.906192,8.431019,4.535323,8.660415,13.904031,1.28793,5.972258,5.522919,3.810851,21.283964,9.010079,4.061121,5.771781,7.298655000000001,24.590237,17.65839,8.374228,9.482472,19.890968,3.548082,12.379318,5.921702,10.579523,13.651833,3.225015,5.324733,4.148869,15.031057,7.26249,2.215553,12.199735,5.1596910000000005,13.245238,5.515867,5.293469,8.304257999999999,5.903801,28.570849000000003,1.588272,3.647582,11.058487,1.181666,1.905939,3.074314,9.849836,6.724673,2.474743,18.677902,6.427379999999999,13.309312,1.201452,12.360633,3.288181,7.903879,3.508233,3.361744,14.765394,2.742418,7.180066,2.717393,7.292479,11.291778,12.630323,13.3445,11.398549,3.4218,5.313167,7.986160999999999,15.01692,5.837875,3.267662,3.1080710000000003,3.0120910000000003,6.6331690000000005,2.903671,15.793233,4.15005,6.246053,22.874276
MIMAT0000073,1,47.629593,9.767519,33.159625,65.068454,53.271474,12.095517,14.684151,20.291852,20.0118,27.697466,150.235843,18.783212,3.870376,11.171163,20.499676,13.696081,63.21112600000001,71.684698,24.693796,8.537234,26.019621,6.205988,8.880701,36.31973,98.582289,49.326603000000006,18.940202,27.037299,26.774256,29.017274,25.272309,44.349274,41.58225,37.189231,24.628185,4.999333,15.876062999999998,33.596897,19.147919,51.943899,53.191774,21.748606,15.25613,36.282584,17.32083,53.298789,3.219824,23.035852,88.36670699999999,31.248975000000005,48.700595,71.261534,23.91549,11.543562,75.640607,96.125472,47.089042,31.822064,63.848645000000005,38.308533,10.644245000000002,67.10893300000001,23.686809,34.089573,29.974676,12.900054,32.835855,12.792348,68.892349,46.168698,38.772185,47.689871,9.128686,28.698015,57.522618,8.696412,16.608519,30.99496,183.32962300000003,30.177171,17.832622999999998,36.554446,11.22583,17.788767,32.280304,39.399341,20.949942,23.922517,46.694757,21.960212,27.569291,21.626134,99.767973,29.0456,11.197162,5.26235,21.291044,23.87072,43.878684,29.916938,55.706559,24.481895,51.14512,28.131173,48.57398,32.395873,18.819901,34.24041,18.824528,73.531126,25.686651,10.456518,16.058358000000002,16.867713,25.70353,2.903671,64.00414900000001,52.56729,28.391152,22.874276
MIMAT0000074,1,220.600218,60.000475,153.271162,149.904537,156.585849,73.379464,76.090599,81.167404,94.739406,175.77238400000002,864.287816,51.066857000000006,28.544018,57.717679,108.280346,50.84558,291.824695,338.382607,283.155537,50.591014,123.448653,93.710418,52.138315,134.846654,246.863087,149.741474,100.112493,67.593245,158.283108,94.621544,102.100128,177.996411,118.553646,123.685532,139.932865,90.987853,84.431786,113.712573,115.505182,141.222476,218.889895,114.180182,225.22866,114.778559,95.264562,180.752415,10.303438,209.882211,250.372341,121.185052,249.274902,326.00104,90.247128,43.026008,223.604247,324.144036,184.610443,62.806706,197.235417,117.872406,41.286768,373.334167,141.582515,172.798871,138.00222200000002,39.345167,120.693957,71.568002,236.112867,102.193634,103.023232,148.614942,52.39072,96.395897,191.479401,79.780124,91.900467,94.46083,432.134111,118.326279,303.559879,105.055631,57.310822,66.072563,122.204007,158.355049,105.525638,201.27911,205.456936,68.023095,127.38914,56.067753,256.924599,78.368315,80.35609699999999,60.955556,90.767081,164.880221,177.571546,101.119255,188.179476,67.715879,201.923588,283.608141,201.76884,92.988155,74.139003,121.612489,103.820122,196.773433,134.27113,32.023087000000004,62.679396,69.278109,123.542774,24.390837,380.700006,114.126353,173.753855,66.335398
MIMAT0000075,1,165.450163,113.02415,78.109342,138.373421,288.95739100000003,132.244307,29.368302,120.105824,182.38602,279.10524300000003,1739.80015,62.219387,37.736160000000005,101.604392,149.805331,499.862189,517.277706,264.385499,97.952062,84.73995099999999,86.153862,147.70251299999998,106.8549,120.55059,736.515614,226.373878,281.39727500000004,67.593245,433.900462,116.910173,54.588186,568.150152,331.773261,175.91759399999998,197.025474,156.47911000000002,186.182918,228.717335,164.301488,107.540105,485.996788,120.07043,107.997344,176.528726,160.02940099999998,331.379429,42.501675,286.66838600000005,239.326501,237.797083,255.046825,538.1474450000001,172.372016,100.743825,212.988022,523.101409,152.50428,272.162393,281.94550100000004,227.641081,253.526552,443.700816,177.11273000000003,191.606912,250.77823,101.265431,193.465312,187.044877,326.925508,131.762351,122.963214,429.208824,87.714771,221.489811,242.698172,99.06347200000002,134.52900000000002,91.50893,614.2732819999999,183.445438,111.048607,76.795054,54.947488,81.95539099999999,209.821975,291.70666600000004,172.772369,319.241871,324.061622,108.72982799999998,211.998345,86.10405,349.62935400000003,155.640573,130.413994,91.214069,107.575802,137.072064,227.620671,161.551471,258.15235,75.52925199999999,218.529146,179.695036,205.5053,195.575087,176.222709,283.368903,150.596224,290.499728,235.850157,41.172541,181.304033,149.399749,140.125698,81.302796,659.9908409999999,100.292856,191.35637,163.169826
MIMAT0000076,1,172145.044644,373050.856685,146240.582673,301757.836629,383713.619016,185739.548064,87843.25871000001,335810.95014000003,272693.69712,322751.125477,324368.685672,413905.681271,241208.563403,111453.634352,348757.850981,301729.22419000004,212458.386009,180300.119937,341300.78690699994,198979.199826,148235.522683,578499.851369,255819.509755,365449.504949,209173.693036,295814.285331,331535.367109,173832.30166099998,303933.099004,275791.94026099995,127525.082762,309249.88,365823.815125,172909.860837,354315.613539,34301.42076,317401.463769,201666.018422,300996.618232,116817.364849,168664.61094299998,336290.539631,167177.479379,352086.893997,352847.506671,336186.74969,130080.881975,306662.65103300003,197158.08988,239483.766914,250658.720648,144168.635912,514233.100213,235010.158335,212871.90794,286531.032877,290909.139554,468214.782189,358826.221695,152444.378964,327919.175996,367370.5937750001,150016.6346,207346.890796,219234.185619,182473.211424,393243.9784,363839.972561,279521.9372,478337.283605,135014.716811,196478.934943,200695.764687,180160.98851,414154.188984,227377.891987,275131.179613,238945.315294,172051.27991,154390.381421,209034.006814,283417.060416,370283.452233,97226.413523,252417.37203,321191.769481,195702.98568,69142.674713,257998.81208,320529.63745100005,276653.087998,202159.48953100003,274735.394139,591362.386605,268693.660177,315903.260463,315852.639082,134184.68947399998,221413.20898800003,353274.169598,269274.63945,231559.663421,173146.155479,159378.588164,204939.493367,279688.56768000004,164416.357798,127971.167221,277500.35366300005,273507.823042,210957.458234,286830.145617,315863.222174,477051.475442,587211.249852,250863.261473,245765.959267,177886.324617,149963.772883,335071.524043
MIMAT0000077,1,57627.628509,108148.762107,57269.621658,49716.416853,54668.639327,39146.733926,34399.625156,68525.583086,52075.514905,83525.972769,63074.015328,34364.472962,41404.30763,48121.116692,86692.082762,86197.045069,41924.252002,56158.409308,24441.508626,67806.503285,46640.172909,30681.163026,45998.885615,45282.588746,61276.632497,84528.182226,75706.68934299999,40222.486923,30638.806215,73981.010086,60358.361343,50640.876969,100254.801866,47656.953177,59505.051854000005,64338.910755,52204.82430099999,55949.816574,94564.153245,29375.898111,48620.725811,43544.334081,49911.634885,27621.861512000003,76720.353708,178907.815107,19177.914587,65543.825284,61753.600486,50693.460503,83491.940951,47299.638367,59888.445528,39224.503415,42829.170998,57163.359652,48615.154112,45328.01849,81893.788731,73091.94047799999,155012.455379,65216.201529,71239.153865,76454.096628,51551.694,19718.378903,91486.905151,68907.194623,45805.896434,80412.903787,51023.641061,82866.13897300001,53034.891425,65557.304418,118310.631597,74987.645425,91783.655223,53498.039566,75902.035315,81641.955797,45286.756686,48723.389745,90138.107261,44753.997232,55327.671985,57910.971126,80644.865106,82362.75280399999,76703.611557,85070.10931700001,80508.986161,34997.090487,77018.22663899999,71517.939495,79387.21231799999,90232.639726,120633.935234,24891.991152,66071.013535,74856.967116,57019.739822,75025.549722,24422.126576,73005.557344,66948.288993,81898.566124,47210.577011,30465.108729,61155.757566,34455.546033,137062.80152500002,84797.790536,36329.701901,68914.24936300001,34894.615523,33759.243837,43356.577095,55793.952823,36514.997342,56449.134858
MIMAT0000078,1,3171.963718,4949.341462,3827.357725,2036.066043,2378.652023,3435.126509,2229.321047,2527.158173,2192.431946,6915.844442,3780.935418,1829.015247,4977.7864660000005,3007.968762,3164.309118,2115.373101,1846.818372,2232.246091,1768.4874220000002,4384.659922,4064.843213,1342.355189,2277.756852,4386.186912,4072.833576,2700.631554,3248.244483,1392.420844,1426.122932,2314.653217,2100.634333,1981.93307,1819.886932,2245.978764,3520.7109020000003,3259.564848,2789.857215,2264.560055,2371.871095,1105.431099,1801.632186,3150.376207,4778.782093,978.234286,4214.986136,3128.407211,2112.848387,4303.438486,10249.61754,3089.075585,3687.536976,2570.329807,2635.2161450000003,877.835518,3794.63708,3388.981785,3496.896402,2122.866663,5965.107034000001,2676.440257,5069.885915,4402.4763840000005,3260.704554,3052.780063,4052.516823,3255.973856,4008.636719,3140.002915,3554.845196,3371.352478,3132.238625,3212.966319,2196.441398,2383.406957,2347.395643,2960.93912,4227.975166,2165.219375,3028.510135,2688.94483,3938.98325,3184.537283,5036.262391,3324.593544,4329.403592,4787.777719,2164.051503,1605.283411,6087.12868,5161.185271,2115.230132,3681.648908,4943.370639000001,2185.5443880000003,2701.150414,2875.874321,3667.66249,2319.889282,2380.418587,2215.648474,5883.835519,4261.412468,2096.949889,4787.46613,3923.816782,1892.758866,1781.04699,1451.675273,4201.292389,4754.14972,9326.589418,4723.078710999999,4780.2103050000005,3811.500889,1433.5936840000002,2533.16283,1884.381906,3596.017615,2815.834539,6313.29979
MIMAT0000079,0,15.040925,8.37216,12.526971,16.473027,2.421431,4.838206,13.349229,3.290569,5.319592999999999,31.958616,28.493004,18.196235,13.546313,9.309302,19.448411,2.864542,23.704172,16.186866000000002,7.40814,7.27246,23.417661,6.205989000000001,4.870062,5.40932,7.332567,9.689153,6.087922000000001,5.5075970000000005,1.968695,6.308102,3.0326759999999995,5.393832,21.233488,5.014281,4.477851,11.498466,8.659669000000001,5.168753,9.265123,11.768540000000002,11.862916,6.7964400000000005,11.642835,2.790968,7.154257,6.952014999999999,3.219824,11.944516,5.522921,10.670381,41.485691,6.552784,8.573478,1.049414,7.962168,12.295118,5.351027,4.187114,5.689483,2.210108,2.902976,17.591661,10.228396,11.167274,8.309812,4.515021,14.199291,3.111651,11.273292,6.743741,2.7694410000000005,8.872533,11.113183,4.41508,12.607697,6.805888,14.947667,9.593677,8.333164,11.91204,8.916313,14.437469,7.089997,7.623756,9.222943,9.092157,3.879617,6.599314000000001,13.07453,11.78353,18.06264,2.803388,40.613512,14.248785000000002,17.125071000000002,12.278816,36.979183,10.827956,11.655274,22.736875,10.869572,8.855153,26.568892,16.074957,17.61474,14.398167,11.9763,2.361408,9.127043,5.696073999999999,22.183925,4.574726,3.626082,10.241112,9.949753,4.645872,17.455676,6.225075,11.924283,13.724565
MIMAT0000080,1,1148.959464,996.98463,3039.632393,1379.615947,1029.915165,1029.731585,1641.955026,884.066613,679.894553,1409.374952,1557.617603,740.175936,3321.265827,681.972933,1283.069529,919.069686,1041.403283,335.299393,1374.2098,1156.637057,2384.264722,346.914727,446.326898,868.582465,962.195733,892.283023,947.686493,460.635449,267.74257,697.676177,1024.033961,701.797291,836.953347,1003.273492,378.378466,1124.3498989999998,1172.663722,682.921536,865.362347,771.853873,903.877488,1018.106624,2674.6405360000003,277.701316,1419.931459,1067.134457,683.246617,808.814372,1669.7625770000002,849.057538,2361.79853,846.947423,630.8274270000001,543.596891,1348.924142,1318.930903,1759.952912,571.959737,1378.7514230000002,660.085463,867.022099,1548.717826,609.396991,2432.114727,1637.626352,832.698541,939.815436,644.803505,1114.803458,973.173908,1070.112292,953.797389,908.899669,892.581861,1019.647516,1541.5335,2238.828277,825.056317,958.313936,1065.730645,1921.870418,2790.732246,1275.608923,756.657918,979.169214,1227.441035,1243.547224,494.948633,819.026057,2401.1616440000003,1575.252281,841.8172569999999,2392.665551,811.0846779999999,2100.455664,1005.98592,1585.622494,1011.675494,737.024761,1110.516764,1290.0824,1205.863567,2130.161008,3007.738949,1174.316,922.082533,687.781834,340.042686,1222.453439,833.697969,1401.090047,800.577197,798.773771,921.097652,513.241462,858.9059639999999,681.602634,890.877227,755.204663,2385.786841
MIMAT0000081,1,16770.630093,6435.399724,6914.150468,8804.832527999999,27314.544649,7642.753294999999,8415.353215,32107.742053,10066.441707,6015.676767,8455.515079,12814.259273999998,8021.352861,8219.050557999999,3180.60373,7820.64114,8190.581540000001,8585.976929999999,7367.394309,5787.295776000001,3481.136353,7954.214701999999,6425.904149999999,10288.91572,10490.459109,9843.299949,7795.583825,8018.060915999999,8918.190075,8538.648062,10078.596881,9752.644928,5591.485372,4606.032346,8104.911588999999,6875.582109999999,17414.597607,7306.03284,12700.628486,10436.259764,10941.050505,18409.28883,12357.465586,9555.925591,14370.640141,5998.431161,11361.470302,8780.925632,21387.504582,8760.383615,9109.536658,20043.330287,6894.880596999999,58851.709287,13746.684917,11973.210054,13924.443491,4945.818749,6455.6669170000005,21362.162962,4557.349417,6706.98415,10434.577573,8391.324792000001,10252.526259,12029.301182,7877.05546,12581.447497,15929.789927,10879.212827,12273.058095,13552.795455999998,9034.621533,9155.402696,6017.811523,10843.669149,9883.175682,19252.298239,23074.533014,9077.769746,4720.781653,7431.303752000001,3286.2143840000003,5568.51947,11890.680449,5486.358358,7718.372765,4928.038591,11667.152291,7601.982419,11524.914557,8657.261436,28132.80265,3293.661429,24806.980708,5785.515380999999,5084.0772130000005,19524.770917,5738.509098,7136.984878000001,14913.053611,7846.70791,9030.766778,10262.710698,18268.620515,5150.343848,6406.750525,5060.496309,11716.272146,19508.53246,11178.363433,6377.822768,5931.231905000001,3744.030034,5127.439762,21348.372029,5692.21319,7057.158628,10766.492988000002,9219.095138
MIMAT0000082,1,2946.349862,1111.404137,1892.309326,1479.277755,2365.737729,7298.434279,1381.645082,1108.922269,1283.034986,1440.268281,1547.256511,619.845989,1438.812028,1420.8656039999998,1614.218156,1865.352488,1859.460598,630.517022,6846.76676,1675.511138,5445.03962,719.894602,1798.485412,1088.046362,1433.924203,1151.247695,1090.076218,1120.545795,496.504974,1144.289859,1566.883164,993.06414,1481.92057,928.895037,628.57843,2102.219355,1018.954572,1520.259575,2334.192933,2772.505611,1111.287143,843.211581,1782.156909,773.795879,1405.622948,1316.248367,2381.381696,1867.610401,1659.637225,1173.74202,2945.123444,2553.947847,1039.195683,2054.754266,1974.617929,2076.757308,4108.518832,547.674477,1849.082037,1557.389132,1364.3986149999998,2424.391684,1185.417111,2600.211589,1346.486184,3040.542937,1129.730921,1168.944047,1964.05823,2077.591423,1724.254434,2049.55532,1113.699774,1721.880915,1146.512471,2065.964934,1732.822086,1599.192357,1714.251019,1632.743818,2716.232715,1847.381806,1210.617271,1566.682141,1003.763732,2158.62933,1641.854779,1789.239319,837.70396,2101.752908,1450.7151330000002,891.076782,2632.815007,848.350729,1408.86631,1815.072246,1717.851084,2151.563808,1753.7761360000002,1912.290721,2182.746047,1776.239638,3726.287258,2803.931481,1487.64486,674.314095,975.213049,873.720784,1282.349662,1653.414668,2713.44439,1211.649084,777.535297,720.492344,1183.191548,2189.36815,2677.368385,1788.671196,1563.216875,2750.250283
MIMAT0000083,1,2426.602383,238.606538,1252.696985,656.450095,958.886529,1054.728984,843.671198,438.742739,654.056532,779.790223,1485.9533789999998,347.489417,596.0378000000001,589.411865,1264.67238,292.183058,890.2233450000001,637.454253,1618.266824,615.629401,1998.596095,167.561675,538.285137,480.656846,879.908033,665.90915,369.67214,331.957935,480.755412,390.681838,758.169273,637.07132,521.1052030000001,626.3669150000001,623.54085,636.415038,797.411333,1056.363964,733.179945,683.3869209999999,637.535943,486.171964,2159.946874,573.195054,686.808533,1067.134459,181.598064,1171.415749,825.676422,1224.045249,1001.067806,828.927268,640.754612,400.351764,1195.65239,1712.3747,2260.809076,297.285076,575.902133,335.199649,174.501099,1574.77955,1385.678309,1381.803222,663.894553,1033.294398,645.180184,343.664709,688.297194,610.049317,783.7520169999999,759.710712,401.662213,1590.164381,458.6049890000001,778.139792,1090.072425,470.828206,1195.213906,1222.969591,1790.1521770000002,1680.890133,316.095774,694.397236,717.852469,1257.748221,735.058487,1378.431952,615.436912,854.841397,676.87364,591.514786,885.551124,365.536135,588.838937,590.260266,818.0243249999999,982.636884,1562.4925,1096.754972,817.935337,592.25351,1865.136299,1507.0270539999997,939.986581,473.339696,756.7881369999999,246.767087,661.710681,646.245382,705.2153240000001,275.137141,470.872474,372.294539,1493.292207,279.913911,1716.474918,504.230976,580.882988,532.208122
MIMAT0000084,1,1540.859088,818.378565,1105.320868,528.784142,596.4790790000001,1116.012932,756.901218,757.379652,487.629289,1141.987868,662.2465090000001,463.123565,2445.59341,517.8632220000001,602.375125,667.5272809999999,418.246945,282.113973,897.6195180000001,1108.57559,3091.998447,190.52383,487.006243,736.826854,961.381,598.965902,739.006058,252.348114,242.149532,433.156396,685.385024,372.773624,496.332799,702.4168010000001,466.816041,466.43773,835.658213,526.566747,753.5632109999999,321.402876,410.227209,789.2931619999999,1785.368728,187.692598,1457.961972,713.740312,683.890579,862.5646919999999,1969.841182,461.112936,1302.650754,764.218518,454.845527,204.111187,1150.5334309999998,1119.973533,1364.511986,376.840237,1057.611707,386.032122,664.781452,1177.989833,416.134162,800.5172200000001,1243.503879,972.664139,864.381707,774.455684,1021.485645,795.7616080000001,1020.262343,712.020842,538.195613,469.470095,729.6704820000001,883.6310480000001,1560.647111,541.6738300000001,1076.168696,637.6912880000001,1527.120989,1456.648576,707.227367,655.6431359999999,729.3811499999999,1529.755216,520.127591,545.268415,660.2638810000001,2280.648286,574.2017969999999,602.327854,1328.768138,646.1275899999999,1190.851,952.923894,1545.281567,592.338338,519.002555,878.959661,1243.2073650000002,948.022332,1038.179499,2088.021863,1301.889421,477.539162,504.145226,294.585589,934.951556,937.78076,876.848855,534.589508,644.924346,753.625353,400.477587,918.721594,928.475778,802.3428430000001,508.76946,2417.810826
MIMAT0000085,1,55.150056,56.512075,90.636313,65.068453,82.328642,137.888882,66.74614100000001,60.327125,56.995632,80.961826,64.756829,29.935742,104.983931,59.313557,95.139525,91.844307,61.104086,120.245299,145.281838,48.693853,110.149735,50.268503,68.753824,73.798598,45.624862,103.057369,65.95248699999999,77.106368,33.074082,77.379395,63.686217,62.328711,45.121164,71.871324,47.577173,108.985449,76.493757,87.86880599999999,85.239119,79.539097,77.300278,51.65294,150.553915,36.282584,81.709131,79.948184,37.349957,98.115667,59.831628,102.130797,109.666526,33.583021,57.306927,17.840052,91.564944,82.712615,127.354453,37.684024,68.2738,63.356418,88.70203900000001,140.733297,51.141975,151.052074,99.717734,214.785913,70.10898900000001,52.55234900000001,83.297111,72.624918,41.541625,43.253604,48.818627,100.810977,59.098580000000005,163.719405,68.094925,39.850662,98.807522,67.501568,93.621271,165.87731499999998,44.31249,136.592318,43.808985,63.645091,127.510145,43.720462,111.133525,99.624374,73.201222,46.456138,103.29958,44.938475,71.79356299999999,53.06203,90.767082,76.780044,63.075607,44.27707,57.744603,58.339835,105.61135,166.49060799999998,125.4383,57.592665,54.178502,31.28865,104.390563,75.08460099999999,109.752053,58.164384,31.598704,47.59105,51.40706,41.232133,53.198255,94.759458,68.70659,143.345455
MIMAT0000086,1,3861.339396,2296.762347,4406.545862,2466.012027,5875.197853000001,17536.885273,3238.522671,3064.618029,2487.036028,4758.637882,2240.5863,536.495486,2331.901132,2552.078901,3408.728342,3000.515886,3117.888747,2682.395161,4466.6963000000005,2778.395237,2894.827532,779.47208,3553.140259,2091.08911,2813.261515,3222.0842230000003,2575.1909100000003,2382.286364,3178.261823,3165.826564,2539.361619,993.064136,4382.945967,1382.269349,3943.308159,7368.516302,2874.289007,3651.07814,4198.335367,2790.767134,2159.432969,2954.638752,6307.606945,3629.305023,3755.98416,5516.424717,4380.248315,8565.924344,9816.988872,2121.119505,2823.913075,3215.779103,2506.613987,2000.184695,4180.80228,3774.601414,6494.541951,1889.225718,4785.487519,3235.597468,1459.55171,3627.791699,4826.187276,7915.246265999999,4762.412114,6707.383542,3167.32886,1742.871031,1915.83359,3669.633395,3018.691518,3173.039918,1978.940516,3365.026247,4611.265291,4320.604183,4614.400028999999,2455.243644,2682.088575,4644.902042,3495.194111,3262.25388,3632.442653,1301.121261,2558.598358,2479.8855,3172.235169,5947.632782,3792.548263,3957.65857,3584.958575,1479.788178,2675.194327,2229.934834,4658.01895,3216.611487,3511.901694,1204.856042,5023.423673,4145.291017,2800.27364,5039.62421,3024.204261,9368.828365,3904.066922,1706.782556,2266.942615,1778.139863,2593.221343,1759.568756,2808.017972,1784.797007,1293.4747670000002,2128.34402,3050.428669,1807.245008,2810.364018,5585.966194,2423.46881,5855.051823
