accession_id,is_expressed,d2d4e49b-9070-4123-a0a1-26c1ae412f90,f9b78f39-e96f-4ca4-9149-5c19c68b0d5e,9829840b-4803-4e25-8325-a74a2ca16dc2,60f0ab3d-cce7-44c8-b56e-dc96f5c44a9b,4af362e9-6809-4f30-a59c-49627ab987c2,2a86ab10-4cd3-47d3-8f09-f92165a6da71,f084f7fb-d15c-43bb-bb99-f056b771fa62,44877412-0b2c-4dbf-a414-94ef673887f6,9042f38b-948f-4f8d-a1e1-8f7050550500,8dbb8398-24b8-4204-bd68-97b22c3353a0,cd88f5a8-72ec-466b-9c0c-cd829a3d3624,d3beada8-7594-46d9-8e60-7c5637ba157c,1ffe7970-0f26-4dbb-a868-82f62c81ceca,118c6c30-50e6-47e2-8a1e-2f0af7b992ef,c4393731-c0be-451e-a40d-b73b3754de1a,f7361347-012a-4bcc-8fac-5e649cb43430,dc77fc58-c2e0-40b8-940d-b5e7ad227d92,989c8235-bae1-4452-a4cd-156b600f8233,448acb1c-e015-4b7d-9afa-2f7a711ec5a4,2f539f92-b73d-4e77-ba07-f94b1fb254f6,597d6fb5-0322-4689-99c7-50fa624944b9,0983589f-38ab-4ffe-aa77-0936d573b23a,97911982-e3ec-49cd-b7e3-3fd0b5e7cd43,5338c9ca-40ab-4fa9-9b55-dccb572321ca,bcb36504-3626-47e9-bf05-de36428737c4,c37cdc8b-c959-47cf-8475-85b3dc948a60,6874f5d8-0d77-46df-89a7-51e7b1351075,6ede932d-8018-4760-8001-179f8bfd3861,7d31346d-1d85-4ffd-ab8d-0f8cec91f81b,59cab2cc-e8c4-42c3-a47c-1056cc7fd1af,8eb51180-16da-4fd3-9054-92d6f9f88da1,a8ae4c3f-e77d-4664-b9ae-278d0b6e4e81,d0f845cb-f147-4d1b-9759-b842c3894b95,e7b54d74-6e25-460a-bee5-d07b4d410773,244aedc7-2e00-4543-a9de-c1e4ae0c92bf,0563f81d-6fe3-4648-be83-ffcfb27df35f,841108cf-9214-42f6-bd8d-1cd80c14e943,813b35dc-d0ed-43f0-93f7-abb9bb6f197a,193602bb-7069-4a72-8131-804a0bd923f5,e0aeb03a-23d3-4013-b7e1-c120e03f10df,5fab925b-4cc8-4126-8fb9-8f7655f7bde1,0bc59ba8-158b-4309-b4d5-bb541f892fbf,e6a87bcc-c44d-4a20-8f52-e9c4f2923246,e6c86b12-3456-4c01-b1f3-bb0c385e7c63,c0f81986-03c5-494e-9a43-27e1d6ae140d,807ab4ca-7f1c-4df0-a657-00f77d5b8eb1,ed578987-fae3-426c-9435-c72ab01d4b82,efa0d6a5-c470-4963-b530-641084d80e4b,e4617ffc-d0b4-4ebd-88fc-0b5e9d2eefbf,563757fe-ab75-4fed-bda6-014e6e2ddb53,5cf76542-49f0-4d0c-8427-437c55f51f61,5a79be00-de6f-44ab-a0ac-29ec7bbd2087,fe9a6609-5a92-436b-8d60-140e4cd7dc9b,dab318b3-2e82-4f0b-92db-3a4b7e98bcec,740e84ea-f42a-4e1c-99bd-39f35627be12,003bb8e8-01b8-4c6a-82b6-d0b003d5143b,bf63f154-6eb1-4a9e-a683-3aa4cdbb7125,f4c820c4-0ed2-4e06-9bc4-24f0259fa80a,2355503e-8013-4092-9733-eabd4ca15ce6,5cc5f8c9-a224-4d70-b406-89f0d35cd711,d8f4fee7-bb7b-48d1-8d15-7ee33cc5f339,90825e80-0e8b-4430-89d2-207cf4be6619,0a4647df-3e2f-445a-88a5-01c2e6a811c8,54f6fcc7-e68d-42dc-b1c9-90fa90b083b6,acd05696-1ab3-4e43-8520-2a141acb9e25,f6bfc040-7f92-4499-b5b3-68615c2e7b33,8f45a07f-25c0-4820-b3b9-e2e0bbc54940,4d85e3a8-263a-4f3a-8b40-0aa1f20944d3,22a58527-ff76-4eb6-a212-a7600e6d8963,8a37c9f4-a187-4536-9c29-41a3aecba27d,e70cc642-063e-4ea4-8fcc-9f5cfe3ce9a9,f697950a-6bbf-430c-98f2-ee7e61840a5f,dafd5e8a-1a86-42fb-88e2-92fd09d596da,809f13dc-caad-4bde-9b5e-606e5d229d42,5359d1b9-dfba-4f3e-b0c4-7fbf51dfb72c,080fe4c3-1515-46fa-95b9-46e630d31b6c,187a4656-8ce6-4df5-82fa-93a0a6bf9248,a3ee5904-e876-4ee4-a9b0-ff5d0b3d275f,a473ce1d-15e1-4ca2-bcba-fa36367a7f0d,ae89d22f-6bff-493e-8ec8-59987ccc1785,d883c427-a678-4ff1-b7de-49ba0d305b2f,a9a3d49c-6d6d-4989-b3ec-c0679684621a,4cb946b2-4aec-4300-9c26-0fc36d0b95d0,3f7848d9-ee82-4648-92d8-e0188275abf4,f83b6eb6-444b-4fe0-9f53-3f152537500d,95434759-f95d-4e7a-bc24-c8d8a2dc6d2c,0961f723-1c0b-4a2a-8a86-861bf407085b
MIMAT0000072,1,37.666687,108.525166,75.670756,117.68054,68.900844,33.590900999999995,10.987546,28.959025,184.034603,38.230214,94.656826,50.068478,52.65086,21.179528,27.734473,29.47895,56.792842,136.883682,62.74504699999999,26.225578,10.663804,102.204437,27.293874,11.841676,77.074914,33.571655,18.347185,37.709749,66.65670899999999,28.535352,23.13705,66.635713,92.025954,80.250229,334.48909100000003,10.012445,2.525053,48.321061,40.492032,84.663869,59.40866,30.232675,19.723852,3.593507,32.048305,20.948326,3.312708,19.022176,23.917503,48.007387,7.840408,104.969965,43.607572,60.049626,14.137167,9.800562,58.635151,24.552161,18.485106,26.422043,58.299578,50.085201000000005,102.463769,28.233409,9.356846999999998,122.96048,26.917457,39.016207,32.667215,12.039752000000002,27.696715,29.68464,33.113937,158.007055,19.566593,31.44017,95.945736,72.468934,38.804865,25.103612,14.193036,110.537049,120.24712,29.08095,5.419468999999999,16.567032,34.269154
MIMAT0000073,1,157.60535099999998,55.976137,112.957794,87.75316,175.893218,82.857555,21.975091,14.946593,251.579221,88.79275200000001,76.137014,96.285535,62.145274,18.04182,50.846537,59.694871,172.769804,169.23800599999998,151.37243,39.338369,40.146082,192.838555,75.718489,31.162307,98.693487,47.814179,25.182411,167.394496,128.49486000000002,71.33838,35.512682,244.089519,612.483833,211.134529,629.20661,8.582094999999999,7.309364,63.967881,195.929201,79.532726,87.644092,94.617072,52.809025,10.227676,36.626635,186.270243,12.146594,76.683151,59.793758,64.830487,31.361635,188.222005,139.128919,175.484828,28.610935,30.253911,270.623787,106.115275,86.737795,103.211103,39.838045,32.156976,258.092704,172.047336,18.193869,148.91880200000003,54.491442,52.02161,72.235952,27.841927,85.60802899999999,44.266568,119.069258,532.083999,32.610988,136.240732,343.805545,115.950292,40.551708000000005,63.356735,30.106439,362.074127,500.27339400000005,95.551695,20.473553,52.316943,55.330407
MIMAT0000074,1,274.570327,219.335073,571.3690389999999,309.925897,419.006771,419.886261,122.432644,51.378916,747.885311,268.844721,379.861965,219.53102,411.71243,89.424671,211.47537,225.145471,737.111312,645.842095,778.038604,185.092069,163.093461,518.735715,302.873957,154.876668,384.434628,342.329179,114.400095,281.443493,482.658817,255.629193,117.299466,1155.260489,1747.470564,626.716068,1884.560474,57.213969,65.651376,231.634295,419.723886,578.108835,267.175754,280.492032,166.062118,67.585572,120.998703,567.869461,83.185765,203.893957,190.420121,260.552907,215.254868,560.141455,464.628291,501.385222,118.482932,97.153404,566.3769249999999,282.557935,236.040553,280.734203,92.307665,158.792854,869.975407,672.308054,215.207476,448.805749,277.70939,197.839762,150.91332599999998,162.536655,336.55706000000004,168.73374,345.934949,1578.166851,250.742263,352.828567,644.435509,399.786941,125.27358,219.955458,136.769252,657.129723,684.047294,259.235903,70.453109,263.328612,339.121845
MIMAT0000075,1,905.982959,297.01624400000003,806.058048,566.591205,648.116093,864.40585,198.560631,163.47837,1359.702485,368.736566,279.031863,450.616302,479.899602,240.034641,171.029259,434.446005,1178.899843,979.340518,1884.704402,319.245993,218.921601,1410.614029,385.636027,293.548933,845.944168,222.793729,293.914708,436.881239,1218.291887,249.684328,210.385738,2053.394036,3883.495147,831.163076,2435.24373,163.77498,150.572889,1791.177385,811.14689,1176.742238,1447.841239,404.222049,122.16064,89.837672,150.43082,581.457564,147.23144200000002,176.54957800000005,356.002834,734.061654,331.435477,831.6155030000001,785.455422,531.11853,192.871365,221.151829,831.201634,303.364852,319.934482,470.642633,226.396691,245.019083,1154.167377,737.597812,139.313052,737.762876,349.926962,354.29869999999994,189.101759,141.843331,480.076408,521.824718,572.096084,2073.128712,134.067396,367.966426,1052.204874,208.95209000000003,1067.820047,551.084056,142.36044800000002,806.8334450000001,1026.63814,339.83168,83.098538,360.114958,480.839079
MIMAT0000076,1,346683.200364,101370.501488,178987.656894,111955.277339,284364.4373,241291.279016,399320.341878,274091.574041,175456.440078,285481.02857,133882.617303,350500.145582,270682.076011,330475.927509,261163.992788,150614.21232,313811.54102,366710.137601,406186.348087,254050.71724400003,172270.59965299998,230376.507641,174927.319059,250796.119043,280976.595549,106173.421005,164877.87610199998,232602.00947100003,226379.834019,244902.278313,323094.381413,104699.194066,263795.456988,158519.039371,280052.008977,194334.387026,82108.33939,217083.290088,333229.41828600003,168587.139645,337461.092637,156303.484534,176826.890102,111195.266746,227724.792694,126197.80541,295491.662838,191174.661031,236921.265421,214352.567067,72605.752862,341862.746331,111313.517157,285188.497521,296840.140933,365684.991153,143000.186855,273409.966593,379693.261053,218562.310608,118546.358366,222358.090975,321366.98269100004,127028.283699,214392.90959,254189.365971,186646.314438,236513.101757,296043.172253,206300.402352,186424.077004,206803.511118,270816.336023,209342.214726,185944.954105,354762.71987800003,105042.987688,158512.502706,266025.81658,250519.704539,159684.98343199998,93234.958248,176155.223156,236955.739623,198987.883869,276508.995025,167202.062714
MIMAT0000077,1,73794.988152,52624.424104000005,39582.385165,60096.20384,88643.459961,72584.338355,99032.311232,63672.490231,51609.960185,93085.634446,69252.169903,85758.83015299999,100263.916009,79697.775996,95816.832283,63201.760189,66538.494188,67054.337843,65134.066559000006,61489.401083,90541.332278,34342.618188,63401.028011,101801.648796,81424.945956,74581.981987,52329.408951000005,84851.53396000002,86382.27541999999,99878.486961,83461.797771,32126.381876,91094.44419100002,57932.066273,52795.227413,117346.559296,41845.84021,64901.475271,89114.696078,25059.649542,115298.659893,69544.667934,82941.34826000001,36002.931196000005,80378.45778299999,26107.274673,68708.12875999999,53370.28391,56629.287903,65620.351849,32350.95382,72459.138629,32227.552615,72919.48452700001,100091.151072,78755.192167,59757.598407000005,95835.412292,54826.104949,60680.697874000005,43028.00226,89850.85992900001,77435.544489,39169.443687,59314.09115099999,46190.103731,63743.824574,75362.762064,87148.304089,75882.043537,57891.172048,78122.160105,58133.980395,45240.46579799999,102633.301036,80324.974908,34183.865605,51129.247133,111846.10215,26069.503534,63481.577442,49960.137027,36031.028294,56044.807928,60127.213024,101162.656866,97945.528463
MIMAT0000078,1,3817.221406,2242.472638,4376.840362,2381.001897,6538.858393,5162.921466,6196.975289,6858.618294,4124.137211,2475.09795,4251.737776,6796.218212,7197.343175,5475.299968,9695.510134,4880.239931,2675.2417880000003,13792.89748,3178.821036,8393.698395,4619.308516,3801.812105,4503.489214,5052.968131,7456.52787,6420.325296,4205.102819,8470.897272,6087.443964,4016.350757,2269.0451540000004,2117.85685,4990.874098,4153.904654,3366.306345,5855.849414,982.112662,1395.02138,9297.493672,9005.156799,11280.300661,4551.697031,7593.047278999999,2152.925282,3738.532916,11113.935676,2649.797872,3301.5365730000003,6104.482695000001,4627.583733,5759.1369270000005,5005.981477,2028.271208,9061.663385,2839.887817,2840.884878,20552.588004,3909.203607,7089.748023,4478.536219,7505.098786,4108.409417,13821.975965,3447.122794,2360.00468,11868.418625,8301.738144,5358.620041,3124.549963,2556.56614,5576.272138,7325.335838,6171.169456,3939.706033,4280.735675,3233.679642,1755.00737,4743.091602,2350.751308,6157.557444,4463.494653,4181.259873,7481.412745,4092.936073,3338.995674,7835.334166,4437.498593
MIMAT0000079,1,5.947373,19.420294,38.383718,1.521732,15.124573,10.07727,39.241233,12.144106,13.704704,14.798792,26.33929,4.621705,39.128508,13.335259,13.867235999999998,9.212172,26.304053,28.621132,13.333322,14.625801999999998,8.154674,5.785157,5.282687,63.259481,5.639628,5.086612000000001,16.90819,5.5185,12.046394,9.511784,7.532992999999999,18.10753,9.202595,7.642879,98.919029,7.151747,5.050108,2.301002,27.430087,6.841526,8.323742,13.996608,3.817519,1.52033,11.772846,21.514497,12.88275,5.3499870000000005,10.118944,18.054061,3.563821,29.862145,5.191379,13.409138,8.07838,11.931119,11.598162,7.074352,22.039932,16.513776,9.716597,9.1064,55.098442,9.705234,15.07492,6.831137999999999,10.504373,21.281566,6.441422,19.564599,6.714354,6.249397,19.022899,66.629481,20.291282,27.946816,6.396383,36.234467,1.247743,7.17246,13.762944,13.055556,6.806442,3.323536,15.656246,11.335337,3.212733
MIMAT0000080,1,1059.623396,1383.410271,987.009854,1226.008011,3725.68723,1616.842029,2170.824934,2161.651146,1642.606746,1435.482817,4445.990044,2359.380752,4622.342324,1989.306697,4461.7836210000005,1424.938681,1537.591478,4804.61721,1195.293181,2343.658984,1901.293338,2440.371912,1465.945173,3267.679543,2009.58737,6246.871724,1998.404157,2343.522939,3600.265343,2123.505761,801.725704,1124.839834,1261.778048,2023.452179,3076.687742,1098.508154,466.603194,685.161973,2594.102615,3708.10636,3278.411338,2449.966322,2666.537714,866.449804,1818.250786,3130.359165,927.558084,1625.801679,2926.214508,3637.893016,990.74261,1259.639589,816.60369,3322.551605,1610.963975,1136.865282,7343.569784,1482.700917,4091.606495,2028.717457,2744.938384,2474.948858,4526.772039,1304.030582,1971.695541,4727.147287,3206.460191,2808.772889,1435.516995,1360.492006,1489.747598,1849.82176,2038.972992,1322.119274,3366.178641,974.645251,875.504818,3343.233401,1092.52539,1379.503258,1643.381489,3174.241199,2592.119505,2022.372389,1370.523742,2639.389774,2650.861922
MIMAT0000081,1,12185.173402,17787.845866,19758.840594,52626.533209,10988.284614,16125.871824,6527.38646,6631.616903,24880.891429000003,5993.51073,14263.960852,16038.089018,7968.692595,6106.763643,9903.518692999998,11477.62861,11953.398783000002,18332.458107,7654.895957000001,15990.542651,10688.266935,3527.017165,18157.469807,9799.610783,9153.115895,16924.693681,11853.720414,19104.126737,11066.619767,19188.835068,15870.940456,20572.328358,20070.859985,14443.130295,8509.076077,7951.310914,8600.462883,10899.697515,18100.374962,11298.777934,9145.016371,13940.062042999998,9781.12249,8398.854946,11375.186239,25088.733143,5503.511289,12096.321168,5319.804614,10683.489771,15516.169773,20257.393594,21338.119093,19861.267873,11663.500387,4024.196309,19223.309729,14925.217857,10544.329414,8592.117975000001,24695.700505,13047.479630999998,11761.100886,10597.233654,7093.5294810000005,18889.461948,9079.71835,51432.426883,11907.4294,6803.58875,19749.437043,20274.088172,20854.734096,15422.821169,9502.117178,7489.747010999999,20316.508983,11886.112661,12517.251628,20913.699758,8761.833982,38880.320566,36421.264231,7848.533114,6610.549055,12690.346476,22086.827328
MIMAT0000082,1,958.518074,1882.626034,735.87068,749.198934,1951.070312,1238.384547,980.245966,935.09628,2497.192976,1219.667103,4578.509602,1077.627707,3058.640684,1594.73995,2481.079883,1902.129158,2157.530188,1055.248742,1410.979286,1915.980302,2214.307317,712.538461,942.95933,1729.196432,2007.707493,2174.5278550000003,1074.209688,809.3799809999999,866.53721,2791.70858,956.152064,1208.134479,1521.49573,1430.173707,3307.158882,898.974444,1900.035825,1109.466915,1532.166345,2550.178312,1399.530903,3005.35174,1268.052891,2143.112247,3158.393188,4439.912563,1611.080052,4800.72189,841.712126,599.476847,928.732103,1187.246507,972.864154,2773.359885,1393.5208639999998,1050.364664,1554.798096,2184.726304,2698.114101,1027.982597,1210.687871,953.041706,1328.162456,1270.50341,4836.450121,1433.172691,939.484954,1753.36475,2187.323009,1600.910808,1827.143952,736.908161,1824.789236,1327.830373,3630.68999,1526.594892,1471.967458,1979.609663,1810.228232,1008.926125,1417.153103,1839.092857,1273.93882,3886.04588,1094.130771,1804.934533,1861.957413
MIMAT0000083,1,501.56168,734.544017,812.6381109999999,592.967878,931.561851,406.449901,327.271873,207.383989,904.51051,780.636276,1865.562611,818.0419059999999,1279.444562,553.020986,1157.914322,555.67818,1911.826422,948.230592,938.038479,709.099316,738.3115329999999,421.352243,420.853929,687.752123,729.3918610000001,2053.466425,455.801632,311.795243,503.539231,1275.768017,595.6445319999999,423.716229,826.188542,819.698758,1949.826637,250.311101,1140.1278100000002,275.736852,563.8407,501.141679,305.040614,1079.978299,596.8056250000001,1257.865635,800.553585,963.05678,564.63258,1793.434614,603.457001,462.019799,1655.7518649999995,932.965816,524.84827,966.624068,415.700063,468.296456,478.746367,847.673806,1143.9435,928.899935,474.16988800000007,1029.023234,1033.337455,502.02530500000006,2560.137233,729.565506,568.549246,698.744819,614.695739,982.368535,1064.225327,212.479527,555.186841,1137.460427,1897.234806,848.884573,608.455858,2352.82466,203.756734,277.335143,781.907234,877.33346,461.703562,820.913689,538.9361819999999,970.479293,1121.957851
MIMAT0000084,1,1127.02694,1687.280736,523.115222,557.968066,2666.4067430000005,1438.810255,1347.543893,2029.934291,1511.4331479999998,279.943816,3200.635434,663.98505,3801.219144,1542.183344,4822.331798,919.743193,631.895099,2768.783553,580.391701,2521.690318,896.3867300000001,861.988341,843.468753,1278.589468,1696.588027,3055.0208930000003,968.083813,1543.340458,1303.41973,1137.847151,333.603983,425.164832,371.1713380000001,1501.825695,769.9367719999999,908.986885,351.779732,384.727691,1821.270769,3933.021476,2772.621683,1181.873607,1422.026198,876.401054,1443.481832,2201.27264,701.1897409999999,1128.252866,1548.198369,1259.680976,827.519552,875.0513520000001,615.697377,2577.469846,922.618526,677.0910550000001,5047.133640999999,889.287641,2255.182583,466.51419,1939.432571,1484.343253,1345.561965,715.5404629999999,1354.66348,2372.454122,1570.403926,1754.9411639999998,1084.919571,1103.518541,1872.465855,976.468413,1085.009816,529.228449,1684.176352,471.60254,352.60056999999995,1994.103446,613.64092,1172.69731,1431.346137,1708.537288,1892.190517,968.811097,841.222173,1818.013769,1508.556756
MIMAT0000085,1,82.27197600000001,99.386204,172.178384,259.708771,149.00508,71.66059,123.217467,75.66713,129.21578499999998,78.92689,200.837095,152.516289,348.128608,141.981275,187.207703,152.185073,221.790995,87.107796,125.490097,116.502091,183.793781,81.956387,156.719665,217.512905,403.233388,169.38427299999998,143.17999,91.974998,163.83094699999998,76.094272,115.147181,204.977253,123.72378,120.375343,327.350603,87.2513,72.42914999999999,107.686936,259.93273800000003,141.106448,131.058114,257.537593,169.879638,183.407065,183.787219,452.93675900000005,71.775327,170.605148,88.310781,42.673233,105.48914,151.120552,62.296532000000006,170.82077900000002,153.825853,63.064491,130.157153,105.283,373.2568930000001,66.05510699999999,196.27524,99.885828,238.759917,194.104687,138.793226,127.059163,150.343854,266.0196,92.480422,83.902026,161.983821,98.948799,169.09243800000002,220.829136,208.710323,68.70259300000001,189.492825,184.79578,75.86288499999999,372.967952,123.436401,186.259281,76.00525499999999,166.17686,153.551649,147.359389,148.85664
MIMAT0000086,1,4253.362,3796.096066,2418.174143,4620.482807,3104.459284,11182.410908,2341.916698,2402.664975,5809.815894,5613.67507,19454.858977,3723.554216,8917.846539999999,5517.659019999999,7209.807834,5702.702594,8071.757456,4934.03451,4061.957598,6956.334915,7261.422502,1687.337355,5972.075726,5661.879616,8218.81756,7789.642022,4489.664058,4034.023393,4144.76231,4337.373465,4594.049689,16368.483912000002,3180.007873,7152.779240000001,7110.952476999999,3146.052955,3037.37278,2855.007746,3841.083131,4742.886955,4726.089362,4525.943272,4259.716063999999,6116.701626,12741.490522,10149.746556,4144.197002,15150.569445,6927.79674,2275.221831,6453.369521,7376.854842,1737.554064,5511.156403,4322.944085,2486.360171,1868.592821,6611.606016,10304.734039,2112.112029,2030.768574,4140.566393,5233.385403,3620.934718,11682.542985,6197.891228,3732.335416,2223.92387,7556.248571,2993.759644,10116.85496,1918.565139,5599.0733740000005,5166.640331,12307.386829,6603.600015999999,1184.130257,7105.578782,4962.031744999999,2265.302147,5376.579943,1676.333577,6621.532402,8966.072501999999,5399.598596,4065.02647,7774.457557
MIMAT0000087,1,27055.58513,14457.836831,8520.088392,75353.079656,5697.483829,69234.20583800001,4257.673624,75372.870812,43547.678176,72404.32272899999,35929.674088,11505.736306,11514.137908,18776.042977,126396.401916,19964.986383000003,69455.255009,22646.782857,50827.411115,48208.666845,9575.467736,5858.43529,29962.510548,18537.521752,58883.35370100001,13873.742078,21033.42857,36235.389774,27591.058687,82558.717431,14904.565048000002,67852.540953,88071.902945,23891.639267,77404.65021600001,16800.165928,41210.988769,10626.338365,34338.116326,113063.036097,28113.189164,78955.98738400001,15047.391329,93378.521224,32731.784461,61295.365155,110874.845549,26223.854164,109060.134124,14094.065758,84017.824811,56939.872116,89558.530447,20095.053309000003,25707.430625000005,87950.676745,114745.774725,19828.992106,13546.736744,89253.65986799999,53349.942237,4849.158168,33994.772413,86685.388943,26950.317741000003,61558.114194,76214.486184,12627.457868,25437.63714,13440.125937,51874.270337,65751.997851,22606.954492,116843.361705,15054.681382,70465.570685,57014.152797,90778.207633,21019.135537,58367.09370500001,3152.144182,118919.591688,109337.529129,30883.138614,52577.289169,25412.955069,2599.81516
MIMAT0000088,1,4181.002312,3671.577715,709.5504169999999,37256.54205,1360.091507,8313.747973,1727.399013,30582.599548,9925.142941,3638.036349,18660.153177,1524.392592,4936.521197,4986.601989,36446.566643,8485.883824,4872.228061,1997.257347,3123.919116,17336.620945,3630.083972,852.3464110000001,23524.678063000003,7061.378835,10792.367703,8044.481428,8841.544357,14144.834869,10756.625917,8740.140443,2099.552809,23032.779697,9707.715354,11900.917721,5561.900879,11155.293008,16088.307747,2717.944668,7994.346789,36603.867177,7124.305928,19644.51974,3551.566104,38563.443091,18162.232442,16126.247064,22064.839991,7322.943655999999,14839.890718,4814.689444,11608.794939,10059.92337,33149.541267,4740.422376,9944.151449,11693.775874,12508.618076,6612.438289,3847.034353,7987.71375,16625.09583,2157.078575,2193.304668,31935.514893,13412.51998,9487.76714,23930.277217,6812.466427,7949.635441,4865.941122,12268.805858,24583.047987,6798.925137,9871.633546,8305.656267,5790.813417,21363.117024,22468.992362,4939.073238999999,11660.030149,1564.674654,13123.446385,11154.621917,9373.20581,30912.656809,9049.959191,910.274427
MIMAT0000089,1,7.929829,0.0,1.096678,1.521731,1.680507,33.590901,4.708949,0.0,4.894536,13.565559,12.346542,2.310853,5.466483,5.490989,0.0,52.693622,7.173833,1.244397,10.980383,29.755945,12.545652,5.785157,0.880448,1.558115,15.978946,3.051968,0.359749,0.0,0.0,14.267676,2.690355,0.0,15.337659,0.95536,26.514378,1.43035,1.860567,1.994203,60.084953,5.131144,0.489633,19.035387000000004,3.181266,0.967483,7.194517,1.698513,11.778517,4.755544,2.7597120000000004,84.93614600000001,0.0,9.954048,21.803786,54.219564,8.41498,14.487788,10.309477,0.832277,27.727657,1.651378,0.0,6.26065,7.733114,20.292762,10.916321,3.41557,3.282616,1.970515,17.943963,4.89115,31.893188,16.144277,28.182073,7.614797999999999,15.943151,1.164451,0.799548,0.0,8.60944,22.712792,75.266097,2.611111,40.838645,10.801495,7.828123,0.0,42.122502
MIMAT0000090,1,6.938600999999999,51.406657,32.900329,59.854755,34.730507,14.556057,27.468863,32.695674,72.439153,6.166163,64.202022,25.419381,72.215109,25.886089,50.846536,39.796581,12.554208,18.665957,7.0588180000000005,47.912115,43.909778,18.319663,18.4894,41.134245,33.837766,70.703945,26.981156,26.67275,19.274229,19.023568,7.532993999999999,34.766459,10.225106,41.080475,24.474813,20.740064,46.912825,21.245926,55.730972,82.098297,32.478911,28.553081,45.173984,51.829428,70.63708,48.690702,11.042359,54.09431500000001,27.59712,14.361185,46.329689,33.481798,23.361201,54.80257,21.205752,18.322791,24.485007000000003,43.694526,44.790828,11.559644,91.336003,34.149001,30.932459,24.704232,81.612497,81.290538,17.069608000000002,26.404908,46.930364,23.327019,61.268491,13.019578,45.795869,52.351735,67.396043,10.480056,27.984173,25.364127,16.969328,37.057712,55.481866,31.333335,13.612880999999998,73.117817,57.807679,18.31093,59.25707800000001
MIMAT0000091,1,9.912286,71.96932000000001,119.53786,220.651006,72.261861,16.795450000000002,17.266142,19.617403,102.785284,11.099094,58.851854,7.702843,64.44695,22.748382,86.670233,128.233425,11.358568,51.020281,18.039201,46.903439000000006,27.600432,15.427085,25.532979,45.496968,27.258201,38.658273,57.919544,75.419498,24.89588,4.755892,3.766497,12.313121,2.045021,57.321592,46.910055,45.771174,8.239646,11.274914,73.146901,56.44257900000001,109.840735,42.549688,15.906333,29.853749,26.815929,65.675829,6.625414,27.344379,11.038848,34.877161,35.638224,25.337577,23.880337,35.563370000000006,20.195954,5.96556,32.217118000000006,12.068012,80.339104,16.513777,108.825875,45.247426,65.731474,34.409467,75.894423,92.220359,15.756561,90.249613,22.54498,22.950778,89.804502,21.352109,20.432004,40.929538,14.493773,11.644507,37.578746,120.781554,2.994587,57.379684000000005,86.87858200000001,32.203706,29.494577,15.786802,34.32331,28.774319,245.23864
MIMAT0000092,1,19517.29149,15291.767052,8094.577479,28435.574221,23877.784459,21684.046227,12029.791947000002,6769.872896,33852.578486,7706.470898,11732.508033,8627.954233999999,20665.892347,7336.74507,6130.474525,16094.031951,16515.358573999998,11265.526963,26109.783441000003,15254.713416,11775.974833,19364.847656,21218.785936,14177.91496,18908.732026,12145.819,13089.097529,16121.377565,40321.68688,19272.063177,4219.552313,47535.890932,39799.178927,33709.872501,26653.069551,6438.001520999999,8711.698108,57883.339609,25590.530607,51017.249199,27729.154622,13994.928749,2722.528011,7608.145210999999,7122.572339,24345.916863,4818.885085,4801.910774999999,7953.489657999999,25091.860292,8427.727104,14497.619167,14095.109155,17960.08507,8728.69158,3889.118988,43183.824425000006,11744.256354,8895.600408,6333.033332999999,7910.280839,12237.579153,12326.584901,31071.749031,4512.079431,17010.215971999998,9901.685622,14814.336051,5721.363394,5695.5553,16158.096208,17737.874214,23948.42117,21415.667067,6677.280938999999,6022.539108,27529.22947,8663.660823,28133.028065,15175.731258,7191.998227,32288.134399,54026.12312,7580.988369000001,5396.587780999999,12516.828615,28077.503974
MIMAT0000093,1,7745.460422,5591.901967,31320.016009,25861.312474,8364.450744,11338.048749,3096.13317,2979.977167,14988.052432,6790.179029000001,5476.514814,12112.720319,4957.811706,3020.8281070000003,4733.350358,5166.922705,13272.188363,24891.675231,9637.639498,5320.766571,6962.208739000001,8506.108645,11587.570198,5350.879787,6819.249932,8484.473611,8282.135093,11612.763187,13667.837574999998,4759.458875,13393.661849,12692.655076,29361.391024,9721.741891,11725.474201,6227.02502,2853.04392,15801.217275,8596.067135,4028.80282,14459.47995,6431.161599,4651.648118,3276.172615,3815.710471,5479.402418,2668.56988,3884.090742,7798.025887,10386.828745,13280.227625,17449.447004999998,13301.866668,7453.732637999999,5292.686503000001,5145.721583,9837.174687,8237.874662999999,5468.035705,12985.608244,7372.953079,6666.454181,18838.834155,6970.122875,2411.987161,12034.415274,6464.785727,24820.220009,3930.187865,5039.765044,7069.376914,19293.453493,6882.766803,18475.403253,3829.979357,10679.177525,12975.860855,4170.587036,22617.995795,13961.194597,5621.732377,14619.613268,15677.501764,4004.862335,3008.408007,9297.592721,7778.02726
